name,cas_number,smiles,molecular_formula,delta_d,delta_p,delta_h,molecular_weight,boiling_point,density,molar_volume,category,ghs_hazard,confidence,source_count,source,source_url,hidden
"1,1,1,2-Tetrachloroethane",630-20-6,ClCC(Cl)(Cl)Cl,C2H2Cl4,18.0,4.4,4.2,167.8,130.6,,,halogenated,H302; H310; H318; H319; H331; H332; H351; H412; H320; H335; H341; H373; H402,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/12418,
"1,1,1-Trichloroethane",71-55-6,CC(Cl)(Cl)Cl,C2H3Cl3,16.8,4.3,2.0,133.4,,,,halogenated,H332; H420; H225; H315; H319; H290; H320; H336; H350; H360; H370; H372; H400; H410; H335; H351; H361; H373,0.975,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6278,
"1,1,1-Trifluoroethane",420-46-2,CC(F)(F)F,C2H3F3,14.6,10.0,0.0,84.04,-46.7,,,fluorinated,H220; H224; H280; H420,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/9868,
"1,1,2,2-Tetrabromoethane",79-27-6,BrC(Br)C(Br)Br,C2H2Br4,21.0,7.0,8.2,345.65,243.6,,,halogenated,H319; H330; H412; H302; H315; H331; H335; H370; H372; H373; H320; H371,1.000,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6588,
"1,1,2,2-Tetrachloroethane",79-34-5,ClC(Cl)C(Cl)Cl,C2H2Cl4,18.8,5.1,5.3,167.8,,,,halogenated,H310; H330; H411; H302; H350; H315; H319; H331; H335; H336; H341; H351; H370; H372; H227; H301; H401,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6591,
"1,1,2,2-Tetrachloropropane",13116-60-4,CC(Cl)(Cl)C(Cl)Cl,C3H4Cl4,17.9,6.7,3.3,181.9,153.0,,,halogenated,,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/83154,
"1,1,2-Tribromo Ethylene",598-16-3,BrC=C(Br)Br,C2HBr3,18.3,9.4,8.0,264.74,164.1,,,halogenated,H302; H312; H315; H319; H332; H335,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11712,
"1,1,2-Trichloro Propene",21400-25-9,CC(Cl)=C(Cl)Cl,C3H3Cl3,17.7,15.7,3.4,145.41,,,,halogenated,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/30616,
"1,1,2-Trichloroethane",79-00-5,ClCC(Cl)Cl,C2H3Cl3,18.2,5.3,6.8,133.4,,,,halogenated,H302; H312; H332; H351; H331; H412; H315; H320; H335; H336; H370; H372; H402; H373,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6574,
"1,1,2-Trichlorotrifluoroethane",76-13-1,FC(F)(Cl)C(F)(Cl)Cl,C2Cl3F3,14.7,1.6,0.0,187.37,47.8,,,halogenated,H319; H411; H420; H320; H336; H370; H401; H412; H335; H372; H316,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6428,
"1,1,3,3-Tetramethoxypropane",102-52-3,COC(CC(OC)OC)OC,C7H16O4,15.0,7.1,6.8,164.2,183.1,,,ether,H226; H315,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/66019,
"1,1-Diallyloxyethane",20682-69-3,CC(OCC=C)OCC=C,C8H14O2,15.4,5.1,4.8,142.2,,,,ether,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/225379,
"1,1-Dibromoethane",557-91-5,CC(Br)Br,C2H4Br2,18.5,8.4,8.8,187.86,109.5,,,halogenated,H301; H302; H311; H312; H315; H319; H331; H332; H335; H351,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11201,
"1,1-Dibromoethylene",593-92-0,BrC(Br)=C,C2H2Br2,16.2,4.8,7.0,185.85,92.1,,,ether,,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11652,
"1,1-Dichloro-1-Nitroethane",594-72-9,CC(Cl)(Cl)[N+]([O-])=O,C2H3Cl2NO2,16.8,12.1,4.3,143.95,123.6,,,hydrocarbon,H301; H311; H331; H226; H302; H315; H370,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11674,
"1,1-Dichloroacetone",513-88-2,CC(=O)C(Cl)Cl,C3H4Cl2O,17.1,7.6,5.4,126.97,120.1,,,ether,H226; H301; H302; H314; H318; H319; H400; H410,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10567,
"1,1-Dichloroethane",75-34-3,CC(Cl)Cl,C2H4Cl2,16.5,7.8,3.0,98.96,,,,halogenated,H225; H302; H319; H335; H412; H332; H315; H336; H341; H370; H402; H411; H333; H373,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6365,
"1,1-Dichloroethylene",75-35-4,ClC(Cl)=C,C2H2Cl2,16.4,5.2,2.4,96.94,31.4,,,ether,H224; H332; H351; H302; H319; H372; H412; H341; H350; H401; H336; H361; H370; H305; H331; H373; H301; H315,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6366,
"1,1-Dichloropropane",78-99-9,CCC(Cl)Cl,C3H6Cl2,16.1,7.8,3.5,112.98,88.1,,,halogenated,H225; H315; H319; H332; H335; H351; H402; H412,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6573,
"1,1-Dichloropropene",563-58-6,CC=C(Cl)Cl,C3H4Cl2,16.9,6.7,2.9,110.97,76.6,,,ether,H225; H301; H412,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11245,
"1,1-Diethoxy Butane",3658-95-5,CCCC(OCC)OCC,C8H18O2,15.4,4.9,4.6,146.23,143.1,,,ether,H225; H226; H315; H317; H319,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/77225,
"1,1-Diethoxy Ethane",105-57-7,CCOC(C)OCC,C6H14O2,15.0,3.4,4.0,118.17,,,,ether,H225; H315; H319; H318; H320; H335; H336,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7765,
"1,1-Difluoroethane",75-37-6,CC(F)F,C2H4F2,14.9,9.3,2.9,66.05,-24.7,,,fluorinated,H220; H280; H336,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6368,
"1,1-Difluoroethylene",75-38-7,FC(F)=C,C2H2F2,15.0,5.7,3.6,64.03,-82.9,,,ether,H220; H230; H280; H340; H350; H336,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6369,
"1,1-Dimethoxy Ethane",534-15-6,COC(C)OC,C4H10O2,15.1,4.9,4.9,90.12,62.9,,,ether,H225,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10795,
"1,1-Dimethyl Hydrazine",57-14-7,CN(C)N,C2H8N2,15.3,5.9,11.0,60.1,64.0,,,amine,H225; H301; H314; H331; H350; H411; H311; H335; H317; H312; H315; H319; H330; H341; H351; H370; H372; H340; H361,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/5976,
"1,2,3,4-Tetramethylbenzene",488-23-3,Cc1ccc(C)c(C)c1C,C10H14,18.8,0.5,0.5,134.22,,,,aromatic,H315; H319; H335,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10263,
"1,2,3,5-Tetramethylbenzene",527-53-7,Cc1cc(C)c(C)c(C)c1,C10H14,18.6,0.5,0.5,134.22,,,,aromatic,H315; H319,0.975,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10695,
"1,2,3-Benzotriazole",95-14-7,[nH]1nnc2ccccc12,C6H5N3,18.7,15.6,12.4,119.12,,,,heterocyclic,H411; H302; H319; H332; H412; H336; H371; H402,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7220,
"1,2,3-Triazole",288-36-8,[nH]1ccnn1,C2H3N3,20.7,8.8,15.0,69.07,,,,heterocyclic,H315; H319; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/67516,
"1,2,3-Trichloro Propene",96-19-5,ClCC(Cl)=CCl,C3H3Cl3,17.8,7.8,3.4,145.41,,,,halogenated,H227; H301; H302; H311; H315; H319; H330; H331; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7286,
"1,2,3-Trichloropropane",96-18-4,ClCC(Cl)CCl,C3H5Cl3,17.8,12.3,3.4,147.43,,,,halogenated,H302; H312; H332; H350; H360; H301; H311; H319; H331; H341; H372; H373; H411; H227; H330; H335; H370; H401; H336; H371,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7285,
"1,2,4,5-Tetrachlorobenzene",95-94-3,Clc1cc(Cl)c(Cl)cc1Cl,C6H2Cl4,21.2,10.7,3.4,215.9,243.1,,,aromatic,H302; H315; H319; H335; H400; H410; H336; H361; H362; H372; H373,1.000,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7270,
"1,2,4-Trichlorobenzene",120-82-1,Clc1ccc(Cl)c(Cl)c1,C6H3Cl3,20.2,4.2,3.2,181.4,213.6,,,aromatic,H302; H315; H400; H410; H319; H335; H336; H351; H373; H316,1.000,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/13,
"1,2-Butadiene",590-19-2,C[CH]=[C]=[CH2],C4H6,15.0,1.7,6.2,54.09,10.9,,,hydrocarbon,H220; H224; H280; H411,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11535,
"1,2-Chlorobromoethylene",,,,17.2,6.6,2.3,,,,,halogenated,,0.060,1,hspip_solvents,,
"1,2-Cyclohexanediol",931-17-9,OC1CCCCC1O,C6H12O2,17.4,9.8,18.3,116.16,,,,ether,H315; H319; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/13601,
"1,2-Cyclohexanedione",765-87-7,O=C1CCCCC1=O,C6H8O2,18.6,10.3,8.0,112.13,194.1,,,ether,H302; H315; H319; H335,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/13006,
"1,2-Dibromoethylene",540-49-8,BrC=CBr,C2H2Br2,17.0,4.9,3.0,185.85,111.9,,,halogenated,H301; H315; H319; H335,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10897,
"1,2-Dichloroethylene",156-59-2,ClC=CCl,C2H2Cl2,17.0,8.0,3.2,96.94,60.4,,,halogenated,H225; H332; H412; H315; H319; H336; H402; H341; H373,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/643833,
"1,2-Dichloropropane",78-87-5,CC(Cl)CCl,C3H6Cl2,17.3,7.1,2.9,112.98,,,,halogenated,H225; H302; H332; H350; H331; H317; H319; H336; H341; H361; H370; H372; H373; H401; H411; H315; H335; H351; H316,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6564,
"1,2-Dichloropropene",6923-20-2,CC(Cl)=CCl,C3H4Cl2,17.0,8.5,2.9,110.97,,,,halogenated,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/5463459,
"1,2-Dichlorotetrafluoroethane",76-14-2,FC(F)(Cl)C(F)(F)Cl,C2Cl2F4,12.6,1.8,0.0,170.92,3.8,,,halogenated,H280; H420; H335; H336; H370,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6429,
"1,2-Dichlorovinyl Ethyl Ether",42345-82-4,CCOC(Cl)=CCl,C4H6Cl2O,16.9,10.5,6.0,140.99,,,,halogenated,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/53440473,
"1,2-Diethyl Benzene",135-01-3,CCc1ccccc1CC,C10H14,17.7,0.1,1.0,134.22,,,,aromatic,H226; H304; H315; H319; H335; H411; H412; H373,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/8657,
"1,2-Dihydroxybenzene",120-80-9,Oc1ccccc1O,C6H6O2,20.0,11.3,21.8,110.11,245.6,,,alcohol,H301; H311; H315; H319; H341; H350; H302; H312; H317; H412; H318; H335; H351; H361; H370; H401; H314; H372; H373; H332,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/289,
"1,2-Dimethoxybenzene",91-16-7,COc1ccccc1OC,C8H10O2,19.2,4.4,9.4,138.16,206.1,,,aromatic,H302; H371,1.000,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7043,
"1,2-Dinitrobenzene",528-29-0,[O-][N+](=O)c1ccccc1[N+]([O-])=O,C6H4N2O4,20.6,11.6,3.9,168.11,,,,aromatic,H300; H310; H330; H373; H400; H410; H370; H372; H317; H319; H361; H316; H335,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10707,
"1,2-Epoxy-2-Propene",40079-14-9,C=C1CO1,C3H4O,16.5,8.6,6.7,56.06,,,,hydrocarbon,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/3029326,
"1,2-Ethane Dithiol",540-63-6,,C2H6S2,17.9,7.2,8.7,94.2,146.1,,,sulfur compound,H226; H301; H302; H310; H312; H319; H330,0.808,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10902,
"1,2-Methylenedioxybenzene",274-09-9,C1Oc2ccccc2O1,C7H6O2,19.0,6.7,5.9,122.12,172.6,,,aromatic,H226; H302; H332,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/9229,
"1,2-Propadiene",463-49-0,[CH2]=[C]=[CH2],C3H4,15.3,3.0,6.8,40.06,,,,hydrocarbon,H220; H280,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10037,
"1,3,5-Trioxane",110-88-3,C1OCOCO1,C3H6O3,18.7,9.2,8.6,90.08,,,,ether,H228; H335; H361; H370; H372; H336; H360; H373,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/8081,
"1,3-Benzenediol",108-46-3,Oc1cccc(O)c1,C6H6O2,18.6,8.1,20.3,110.11,276.9,,,alcohol,H302; H315; H317; H319; H370; H400; H371; H318; H372; H313; H333; H410,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/5054,
"1,3-BisBenzene",402-31-3,,C8H4F6,17.0,6.8,0.0,214.11,116.1,,,aromatic,H226; H315; H319; H335; H411,0.808,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/223106,
"1,3-Butadiene",106-99-0,C=CC=C,C4H6,14.8,2.8,5.6,54.09,,,,hydrocarbon,H220; H340; H350; H280; H361; H412; H319; H335; H336; H360; H372; H373,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7845,
"1,3-Butadiene-1,2-Di-Chloro",3574-40-1,,C4H4Cl2,17.0,10.7,2.8,122.98,,,,halogenated,,0.795,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/5463151,
"1,3-Butadiene-1-Chloro",627-22-5,,C4H5Cl,15.6,8.5,2.0,88.53,,,,halogenated,H225; H315; H319; H335; H373,0.795,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/12311,
"1,3-Butanediol",107-88-0,CC(O)CCO,C4H10O2,16.5,8.1,20.9,90.12,,,,ether,H226,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7896,
"1,3-Dichloro Propane",142-28-9,ClCCCCl,C3H6Cl2,18.0,8.2,3.0,112.98,,,,halogenated,H225; H226; H317; H319; H412; H315; H336; H371,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/8881,
"1,3-Dichloro-2-Butene",926-57-8,CC(Cl)=CCCl,C4H6Cl2,16.9,7.8,2.7,124.99,127.1,,,halogenated,H226; H301; H302; H312; H315; H319; H331; H335,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/13556,
"1,3-Dichloro-2-Fluorobenzene",2268-05-5,Fc1c(Cl)cccc1Cl,C6H3Cl2F,19.4,9.1,2.7,164.99,168.6,,,aromatic,H228; H315; H319; H335,0.925,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/137520,
"1,3-Dichloro-2-Propanol",96-23-1,OC(CCl)CCl,C3H6Cl2O,17.5,9.9,14.6,128.98,175.2,,,alcohol,H301; H312; H350; H311; H314; H318; H330; H335; H336; H341; H370; H373; H227; H315; H319; H351; H372,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7289,
"1,3-Dimethoxy Butane",10143-66-5,COCCC(C)OC,C6H14O2,15.6,5.5,5.2,118.17,,,,ether,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/25011,
"1,3-Dioxolane",646-06-0,C1COCO1,C3H6O2,18.1,6.6,9.3,74.08,74.6,,,ether,H225; H319; H360; H318; H361; H303; H316; H341,1.000,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/12586,
"1,3-Pentadiene",2004-70-8,CC=CC=C,C5H8,15.0,2.5,4.0,68.12,,,,hydrocarbon,H225; H304; H315; H319; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/62204,
"1,3-Propane Sultone",1120-71-4,O=[S]1(=O)CCCO1,C3H6O3S,18.4,16.0,9.0,122.15,,,,hydrocarbon,H302; H312; H350; H301; H311; H315; H318; H319; H332; H341; H412; H370; H402; H316; H320; H335; H351; H330,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/14264,
"1,3-Propanediol",504-63-2,OCCCO,C3H8O2,16.8,13.5,23.2,76.09,,,,ether,H315,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10442,
"1,4-Butandiol Diacrylate",1070-70-8,OCCCCO.OC(=O)C=C.OC(=O)C=C,C10H14O4,16.8,9.1,4.2,198.22,,,,acid,H312; H314; H317; H302; H311; H318; H319; H332; H412; H315,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/70613,
"1,4-Butanediol",110-63-4,OCCCCO,C4H10O2,16.6,11.0,20.9,90.12,229.7,,,ether,H302; H336,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/8064,
"1,4-Dichloro-2-Butene",764-41-0,ClCC=CCCl,C4H6Cl2,17.8,7.6,2.0,124.99,,,,halogenated,H301; H311; H314; H330; H350; H400; H410; H226; H318; H336; H341; H370; H372; H340; H361,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/15122,
"1,4-Dichlorobutane",110-56-5,ClCCCCCl,C4H8Cl2,18.3,7.7,2.8,127.01,,,,halogenated,H226; H315; H319; H335; H412,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/8059,
"1,4-Dihydroxybenzene",123-31-9,Oc1ccc(O)cc1,C6H6O2,21.0,10.2,27.2,110.11,285.1,,,alcohol,H302; H317; H318; H341; H351; H400; H312; H410; H340; H370; H373; H316; H336; H315; H319; H360; H372,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/785,
"1,4-Dioxane",123-91-1,C1COCCO1,C4H8O2,17.5,1.8,9.0,88.11,,,,ether,H225; H319; H335; H350; H351; H332; H336; H372; H315; H370; H373; H313; H331,0.975,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/31275,
"1,4-Dioxane",123-91-1,C1COCCO1,C4H8O2,17.1,6.8,7.8,88.11,,,,ether,H225; H319; H335; H350; H351; H332; H336; H372; H315; H370; H373; H313; H331,0.975,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/31275,
"1,4-Thioxane",15980-15-1,C1CSCCO1,C4H8OS,19.0,6.6,7.7,104.17,,,,sulfur compound,H226; H315; H319; H335,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/27596,
"1,5-Dichloropentane",628-76-2,ClCCCCCCl,C5H10Cl2,18.0,7.8,1.5,141.04,180.1,,,halogenated,H226; H301; H315; H319; H335,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/12353,
"1,8-Cineole",470-82-6,CC12CCC(CC1)C(C)(C)O2,C10H18O,16.7,4.6,3.4,154.25,,,,terpene,H226; H317,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/2758,
"1,9-Nonanediol",3937-56-2,OCCCCCCCCCO,C9H20O2,15.7,7.0,15.1,160.25,,,,alcohol,H315; H319; H335; H412,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/19835,
"1-Acetoxy-1,3-Butadiene",1515-76-0,CC(=O)OC=CC=C,C6H8O2,16.1,4.4,8.3,112.13,,,,acid,H226; H302; H311; H315; H319; H335,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/5363433,
1-Aminocyclopropane Carboxylic Acid,22059-21-8,NC1(CC1)C(O)=O,C4H7NO2,17.0,6.3,13.6,101.1,,,,acid,H315; H319; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/535,
1-Bromo Propene,590-13-6,CC=CBr,C3H5Br,16.3,6.4,5.0,120.98,57.9,,,halogenated,H225; H315; H319; H335,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/643834,
1-Bromo-4-Ethoxy Benzene,588-96-5,CCOc1ccc(Br)cc1,C8H9BrO,19.5,7.7,5.3,201.06,233.1,,,halogenated,H315; H319; H335,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/68523,
1-Bromonaphthalene,90-11-9,Brc1cccc2ccccc12,C10H7Br,20.6,3.1,4.1,207.07,281.1,,,aromatic,H302; H319,1.000,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7001,
1-Bromopropane,106-94-5,CCCBr,C3H7Br,16.4,7.9,4.8,122.99,,,,halogenated,H225; H315; H319; H335; H336; H360; H373; H332; H351; H372; H402; H412; H361,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7840,
1-Butanethiol,109-79-5,CCCCS,C4H10S,16.3,5.3,4.5,90.19,,,,hydrocarbon,H225; H302; H319; H332; H317; H335; H336; H370; H316; H320; H361; H371,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/8012,
1-Butanol,71-36-3,CCCCO,C4H10O,16.0,5.7,15.8,74.12,,,,ether,H226; H302; H315; H318; H335; H336; H319; H372; H305; H313,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/263,
1-Butene,106-98-9,CCC=C,C4H8,13.2,1.3,3.9,56.11,,,,hydrocarbon,H220; H280; H320; H336,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7844,
1-Butenyl Methyl Ether,4696-30-4,CCC=COC,C5H10O,15.1,5.3,5.2,86.13,,,,ether,H225; H315; H319; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/317680,
1-Chloro Pentane,543-59-9,CCCCCCl,C5H11Cl,16.0,6.9,1.9,106.59,,,,halogenated,H225; H302; H312; H332,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10977,
1-Chloro Vinyl Ethyl Ether,54722-81-5,CCOC(Cl)=C,,16.8,6.5,5.7,,,,,ether,,0.502,1,hspip_solvents,https://webbook.nist.gov/cgi/cbook.cgi?ID=54722-81-5,
1-Chloro-1-Fluoro Ethylene,2317-91-1,FC(Cl)=C,C2H2ClF,16.0,6.9,4.0,80.49,-24.1,,,ether,,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/75344,
1-Chloro-1-Nitroethane,598-92-5,CC(Cl)[N+]([O-])=O,C2H4ClNO2,16.8,13.5,4.7,109.51,,,,hydrocarbon,,0.975,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/61149,
1-Chloro-1-Nitropropane,600-25-9,CCC(Cl)[N+]([O-])=O,C3H6ClNO2,16.8,13.0,4.5,123.54,,,,hydrocarbon,H302; H332; H227; H319; H335; H316; H371,0.975,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11750,
1-Chloro-2-Butene,591-97-9,CC=CCCl,C4H7Cl,16.2,7.7,2.0,90.55,84.0,,,halogenated,H225; H302; H314; H315; H317; H318; H332; H412,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11589,
1-Chloro-2-Ethoxy Benzene,614-72-2,CCOc1ccccc1Cl,C8H9ClO,19.2,8.1,4.4,156.61,,,,halogenated,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/69197,
1-Chloro-2-Ethyl Benzene,89-96-3,CCc1ccccc1Cl,C8H9Cl,18.9,4.9,2.2,140.61,178.5,,,aromatic,H302; H312; H315; H319; H332; H335,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6995,
1-Chloro-2-Methyl Propene,513-37-1,CC(C)=CCl,C4H7Cl,16.1,7.1,4.2,90.55,68.1,,,halogenated,H225; H311; H315; H319; H330; H335; H350; H301; H341; H351; H373,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10555,
1-Chloro-4-Ethoxy Benzene,622-61-7,CCOc1ccc(Cl)cc1,C8H9ClO,19.3,6.3,4.4,156.61,211.9,,,halogenated,H227; H302; H312; H315; H319; H332; H335,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/69326,
