Name,dD,dP,dH,R0,duplicate,hsp_flag_dd_low,hsp_flag_dd_high,hsp_flag_dp_negative,hsp_flag_dh_negative,hsp_flag_r_large,hsp_flag_nonpolar_check,name_clean,name_type,name_synonyms,source_uncertainty,CAS,cas_final,cas_valid,cas_source,pubchem_cid,inchikey,smiles_canonical,smiles_isomeric,smiles_valid,mol_formula,mw,name_iupac,xlogp,hbd_count,hba_count,bp_c,mp_c,density_g_ml,flash_point_c,vapor_pressure_mmhg,dielectric_constant,ghs_hazard_statements,ghs_pictograms,ghs_signal_word,flag_carcinogen,flag_reproductive_toxin,flag_flammable,flag_acutely_toxic,ich_q3c_class,ich_q3c_pde_mg_day,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,cf_alternative_parents,cf_classification_type,url_primary,url_source,score_cas,score_name_match,score_pubchem,score_smiles,score_crossref,score_properties,confidence_score,confidence_label,verify_inchikey_mismatch,verify_cas_conflict,verify_name_inconsistency,verify_formula_mismatch,verify_hsp_outlier,verify_classyfire_consistent,already_in_database,lookup_failed,needs_manual_review,processing_notes
1-Propanol,16.0,6.8,17.4,,False,False,False,False,False,False,False,1-Propanol,systematic_chemical,,False,71-23-8,71-23-8,True,original,1031.0,BDERNNFJNOPAEC-UHFFFAOYSA-N,CCCO,,True,C3H8O,60.1,propan-1-ol,0.3,1.0,1.0,,-126.1,,,,,H225; H318; H336; H302; H361; H303; H305; H313; H315; H319; H335; H351,Flammable; Corrosive; Irritant; Health Hazard,Danger,True,True,True,False,3,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Primary alcohols,Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/1031,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
1-Tetradecene,16.1,0.5,1.9,,False,False,False,False,False,False,False,1-Tetradecene,systematic_chemical,,False,1120-36-1,1120-36-1,True,original,14260.0,HFDVRLIODXPAHB-UHFFFAOYSA-N,CCCCCCCCCCCCC=C,,True,C14H28,196.37,tetradec-1-ene,7.9,0.0,0.0,251.1,-12.9,,,,,H304; H315,Irritant; Health Hazard,Danger,False,False,False,False,Not listed,,Organic compounds,Hydrocarbons,Unsaturated hydrocarbons,Unsaturated aliphatic hydrocarbons,Unsaturated aliphatic hydrocarbons,Alkenes,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/14260,pubchem,1.0,0.85,1.0,1.0,1.0,1.0,0.97,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,2',5,5'-Tetrathiafulvalen",21.0,8.2,8.4,,False,False,False,False,False,False,False,"2,2',5,5'-Tetrathiafulvalen",trivial_name,,False,31366-25-3,31366-25-3,True,original,99451.0,FHCPAXDKURNIOZ-UHFFFAOYSA-N,,,False,C6H4S4,204.4,"2-(1,3-dithiol-2-ylidene)-1,3-dithiole",2.5,0.0,4.0,,,,,,,H317,Irritant,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/99451,pubchem,1.0,0.85,1.0,0.0,1.0,0.5,0.795,MEDIUM,False,False,False,False,False,False,False,False,False,
"2,2,2-Trifluoro Ethanol",15.4,8.3,16.4,,False,False,False,False,False,False,False,"2,2,2-Trifluoro Ethanol",systematic_chemical,,False,75-89-8,75-89-8,True,original,6409.0,RHQDFWAXVIIEBN-UHFFFAOYSA-N,OCC(F)(F)F,,True,C2H3F3O,100.04,"2,2,2-trifluoroethanol",0.4,1.0,4.0,,-43.5,,,,,H226; H301; H312; H315; H318; H331; H332; H335; H360; H373,Flammable; Corrosive; Acute Toxic; Irritant; Health Hazard,Danger,False,True,True,True,Not listed,,Organic compounds,Organohalogen compounds,Halohydrins,Fluorohydrins,Fluorohydrins,Primary alcohols; Organofluorides; Hydrocarbon derivatives; Alkyl fluorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/6409,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate (Texanol)",15.1,6.1,9.8,,False,False,False,False,False,False,False,"2,2,4-Trimethyl-1,3-Pentanediol Monoisobutyrate",systematic_chemical,Texanol,False,25265-77-4,25265-77-4,True,original,6490.0,DAFHKNAQFPVRKR-UHFFFAOYSA-N,CC(C)C(O)C(C)(C)CO.CC(C)C(O)=O,,True,C12H24O3,216.32,"(3-hydroxy-2,2,4-trimethylpentyl) 2-methylpropanoate",3.1,1.0,3.0,,,,,,,H320; H402,,Warning,False,False,False,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Monocarboxylic acids and derivatives; Carboxylic acids; Primary alcohols; Organic oxides; Hydrocarbon derivatives; Carbonyl compounds,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/6490,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,True,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,2,4-Trimethylpentane",14.1,0.0,0.0,,False,False,False,False,False,False,True,"2,2,4-Trimethylpentane",systematic_chemical,,False,540-84-1,540-84-1,True,original,10907.0,NHTMVDHEPJAVLT-UHFFFAOYSA-N,CC(C)CC(C)(C)C,,True,C8H18,114.23,"2,2,4-trimethylpentane",3.8,0.0,0.0,,,,,,,H225; H304; H315; H336; H400; H410; H224; H302; H335,Flammable; Irritant; Health Hazard; Environmental Hazard; Oxidizer,Danger,False,False,True,False,Not listed,,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Branched alkanes,,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/10907,pubchem,1.0,1.0,1.0,1.0,1.0,0.5,0.975,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,2,6,6-Tetrachlorocyclohexanone",19.5,14.0,6.3,,False,False,False,False,False,False,False,"2,2,6,6-Tetrachlorocyclohexanone",systematic_chemical,,False,3776-30-5,3776-30-5,True,original,77407.0,QCAHVKJGHYVLIS-UHFFFAOYSA-N,ClC1(Cl)CCCC(Cl)(Cl)C1=O,,True,C6H6Cl4O,235.9,"2,2,6,6-tetrachlorocyclohexan-1-one",3.2,0.0,1.0,,,,,,,H302,Irritant,Warning,False,False,False,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alpha-chloroketones,Cyclic ketones; Organochlorides; Organic oxides; Hydrocarbon derivatives; Alkyl chlorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/77407,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,2-Dimethyl-1-Propanol (Neopentyl Alc.)",15.6,6.5,13.5,,False,False,False,False,False,False,False,"2,2-Dimethyl-1-Propanol",systematic_chemical,Neopentyl Alc.,False,75-84-3,75-84-3,True,original,6404.0,KPSSIOMAKSHJJG-UHFFFAOYSA-N,CC(C)(C)CO,,True,C5H12O,88.15,"2,2-dimethylpropan-1-ol",1.3,1.0,1.0,,52.6,,,,,H226; H228; H319; H332; H335,Flammable; Irritant,Danger,False,False,True,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Primary alcohols,Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/6404,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,3,4-Trifluoro Nitrobenzene",19.5,7.7,3.5,,False,False,False,False,False,False,False,"2,3,4-Trifluoro Nitrobenzene",systematic_chemical,,False,771-69-7,771-69-7,True,original,69871.0,ARCACZWMYGILNI-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(F)c(F)c1F,,True,C6H2F3NO2,177.08,"1,2,3-trifluoro-4-nitrobenzene",2.1,0.0,5.0,,,,,,,H302; H311; H312; H315; H317; H319; H332; H335; H373,Acute Toxic; Irritant; Health Hazard,Danger,False,False,False,True,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes,"Nitroaromatic compounds; Fluorobenzenes; Aryl fluorides; Propargyl-type 1,3-dipolar organic compounds; Organic oxoazanium compounds; Organopnictogen compounds; Organonitrogen compounds; Organofluorides; Organic oxides; Hydrocarbon derivatives",full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/69871,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,3-Benzofuran (Cumaron)",18.7,5.1,5.7,,False,False,False,False,False,False,False,"2,3-Benzofuran",trivial_name,Cumaron,False,271-89-6,271-89-6,True,original,9223.0,IANQTJSKSUMEQM-UHFFFAOYSA-N,o1ccc2ccccc12,,True,C8H6O,118.13,1-benzofuran,2.7,0.0,1.0,174.0,,,,,,H226; H351; H412; H350; H402; H373,Flammable; Health Hazard,Warning,True,False,True,False,Not listed,,Organic compounds,Organoheterocyclic compounds,Benzofurans,,Benzofurans,Benzenoids; Heteroaromatic compounds; Furans; Oxacyclic compounds; Organooxygen compounds; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/9223,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,3-Butadiene-1-ol",16.2,6.6,16.8,,False,False,False,False,False,False,False,"2,3-Butadiene-1-ol",trivial_name,,False,18913-31-0,18913-31-0,True,original,140447.0,JXKCVRNKAPHWJG-UHFFFAOYSA-N,OC[CH]=[C]=[CH2],,True,C4H6O,70.09,"buta-2,3-dien-1-ol",-0.2,1.0,1.0,,,,,,,H226; H315; H319; H335,Flammable; Irritant,Warning,False,False,True,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Primary alcohols,Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/140447,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,3-Butylene Carbonate",18.0,16.8,3.1,,False,False,False,False,False,False,False,"2,3-Butylene Carbonate",systematic_chemical,,False,4437-70-1,4437-70-1,True,original,536113.0,LWLOKSXSAUHTJO-UHFFFAOYSA-N,CC1OC(=O)OC1C,,True,C5H8O3,116.11,"4,5-dimethyl-1,3-dioxolan-2-one",1.2,0.0,3.0,,,,,,,,,,False,False,False,False,Not listed,,Organic compounds,Organic acids and derivatives,Organic carbonic acids and derivatives,Carbonic acid diesters,Carbonic acid diesters,"1,3-dioxolanes; Oxacyclic compounds; Organic oxides; Hydrocarbon derivatives; Carbonyl compounds",full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/536113,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,3-Dibromoprene",17.7,11.8,6.4,,False,False,False,False,False,False,False,"2,3-Dibromoprene",systematic_chemical,,False,34994-48-4,34994-48-4,True,original,21863425.0,GVTJVTFUVRQJKK-UHFFFAOYSA-N,,,False,C4H4Br2,211.88,"2,3-dibromobuta-1,3-diene",2.8,0.0,0.0,,-21.4,,,,,,,,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/21863425,pubchem,1.0,0.85,1.0,0.0,1.0,0.75,0.808,MEDIUM,False,False,False,False,False,False,False,False,False,
"2,3-Dichloro-1,3-Butadiene",17.1,2.3,2.8,,False,False,False,False,False,False,False,"2,3-Dichloro-1,3-Butadiene",systematic_chemical,,False,1653-19-6,1653-19-6,True,original,15447.0,LIFLRQVHKGGNSG-UHFFFAOYSA-N,ClC(=C)C(Cl)=C,,True,C4H4Cl2,122.98,"2,3-dichlorobuta-1,3-diene",2.7,0.0,0.0,98.1,,,,,,H302; H315; H319; H335; H411,Irritant; Environmental Hazard,Warning,False,False,False,False,Not listed,,Organic compounds,Organohalogen compounds,Vinyl halides,Vinyl chlorides,Vinyl chlorides,Chloroalkenes; Organochlorides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/15447,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,3-Dichloronitrobenzene",19.7,12.6,4.4,,False,False,False,False,False,False,False,"2,3-Dichloronitrobenzene",systematic_chemical,,False,3209-22-1,3209-22-1,True,original,18555.0,CMVQZRLQEOAYSW-UHFFFAOYSA-N,[O-][N+](=O)c1cccc(Cl)c1Cl,,True,C6H3Cl2NO2,192.0,"1,2-dichloro-3-nitrobenzene",3.0,0.0,2.0,257.6,60.4,,,,,H301; H302; H373; H411; H401; H315; H370,Acute Toxic; Irritant; Health Hazard; Environmental Hazard,Danger,False,False,False,True,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes,"Nitroaromatic compounds; Dichlorobenzenes; Aryl chlorides; Propargyl-type 1,3-dipolar organic compounds; Organic oxoazanium compounds; Organopnictogen compounds; Organonitrogen compounds; Organochlorides; Organic oxides; Hydrocarbon derivatives",full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/18555,pubchem,1.0,0.85,1.0,1.0,1.0,1.0,0.97,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,3-Dichloropropanol",17.5,9.2,14.6,,False,False,False,False,False,False,False,"2,3-Dichloropropanol",systematic_chemical,,False,616-23-9,616-23-9,True,original,12018.0,ZXCYIJGIGSDJQQ-UHFFFAOYSA-N,OCC(Cl)CCl,,True,C3H6Cl2O,128.98,"2,3-dichloropropan-1-ol",0.8,1.0,1.0,182.9,,,,,,H301; H310; H315; H318; H319; H332; H227; H371; H373,Corrosive; Acute Toxic; Irritant; Health Hazard,Danger,False,False,False,True,Not listed,,Organic compounds,Organohalogen compounds,Halohydrins,Chlorohydrins,Chlorohydrins,Primary alcohols; Organochlorides; Hydrocarbon derivatives; Alkyl chlorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/12018,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,3-Dichloropropene",16.2,7.8,3.0,,False,False,False,False,False,False,False,"2,3-Dichloropropene",systematic_chemical,,False,78-88-6,78-88-6,True,original,6565.0,FALCMQXTWHPRIH-UHFFFAOYSA-N,ClCC(Cl)=C,,True,C3H4Cl2,110.97,"2,3-dichloroprop-1-ene",1.9,0.0,0.0,94.1,,,,,,H225; H302; H312; H315; H318; H332; H335; H341; H412; H319; H336,Flammable; Corrosive; Irritant; Health Hazard,Danger,False,False,True,False,Not listed,,Organic compounds,Organohalogen compounds,Vinyl halides,Vinyl chlorides,Vinyl chlorides,Chloroalkenes; Organochlorides; Hydrocarbon derivatives; Alkyl chlorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/6565,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4,5-Trichlorothiophenol",21.0,4.5,9.1,,False,False,False,False,False,False,False,"2,4,5-Trichlorothiophenol",systematic_chemical,,False,3773-14-6,3773-14-6,True,original,19597.0,JARIALSGFXECCH-UHFFFAOYSA-N,Sc1cc(Cl)c(Cl)cc1Cl,,True,C6H3Cl3S,213.5,"2,4,5-trichlorobenzenethiol",4.0,1.0,1.0,,,,,,,H315; H318; H319; H335; H413,Corrosive; Irritant,Danger,False,False,False,False,Not listed,,Organic compounds,Benzenoids,Thiophenols,,Thiophenols,Chlorobenzenes; Aryl chlorides; Thiols; Organochlorides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/19597,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4,6-Tribromo Phenol",20.6,10.2,14.1,,False,False,False,False,False,False,False,"2,4,6-Tribromo Phenol",systematic_chemical,,False,118-79-6,118-79-6,True,original,1483.0,BSWWXRFVMJHFBN-UHFFFAOYSA-N,Oc1c(Br)cc(Br)cc1Br,,True,C6H3Br3O,330.8,"2,4,6-tribromophenol",4.4,1.0,1.0,,94.9,,,,,H317; H319; H400; H410; H302; H361; H371; H373,Irritant; Environmental Hazard; Health Hazard,Warning,False,True,False,False,Not listed,,Organic compounds,Benzenoids,Phenols,Halophenols,P-bromophenols,O-bromophenols; Bromobenzenes; Aryl bromides; Organooxygen compounds; Organobromides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/1483,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4,6-Trichloroanisol",21.0,3.9,7.0,,False,False,False,False,False,False,False,"2,4,6-Trichloroanisol",systematic_chemical,,False,87-40-1,87-40-1,True,original,6884.0,WCVOGSZTONGSQY-UHFFFAOYSA-N,COc1c(Cl)cc(Cl)cc1Cl,,True,C7H5Cl3O,211.5,"1,3,5-trichloro-2-methoxybenzene",4.0,0.0,1.0,,,,,,,H302; H319; H413,Irritant,Warning,False,False,False,False,Not listed,,Organic compounds,Benzenoids,Phenol ethers,Anisoles,Anisoles,Phenoxy compounds; Methoxybenzenes; Chlorobenzenes; Alkyl aryl ethers; Aryl chlorides; Organochlorides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/6884,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4,6-Trichlorophenol",20.3,5.1,10.8,,False,False,False,False,False,False,False,"2,4,6-Trichlorophenol",systematic_chemical,,False,88-06-2,88-06-2,True,original,6914.0,LINPIYWFGCPVIE-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)cc1Cl,,True,C6H3Cl3O,197.4,"2,4,6-trichlorophenol",3.7,1.0,1.0,246.1,,,,,,H302; H315; H319; H351; H400; H410; H335; H361; H370; H372; H411,Irritant; Health Hazard; Environmental Hazard,Warning,True,True,False,False,Not listed,,Organic compounds,Benzenoids,Phenols,Halophenols,P-chlorophenols,O-chlorophenols; Chlorobenzenes; Aryl chlorides; Organooxygen compounds; Organochlorides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/6914,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4-Dichloro-3-Fluoronitrobenzene",19.9,7.2,4.2,,False,False,False,False,False,False,False,"2,4-Dichloro-3-Fluoronitrobenzene",systematic_chemical,,False,393-79-3,393-79-3,True,original,223081.0,JSEVUBOYVADSHX-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Cl)c(F)c1Cl,,True,C6H2Cl2FNO2,209.99,"1,3-dichloro-2-fluoro-4-nitrobenzene",3.1,0.0,3.0,,,,,,,H302; H312; H332,Irritant,Warning,False,False,False,False,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes,"Nitroaromatic compounds; Dichlorobenzenes; Fluorobenzenes; Aryl fluorides; Aryl chlorides; Propargyl-type 1,3-dipolar organic compounds; Organic oxoazanium compounds; Organopnictogen compounds; Organonitrogen compounds; Organofluorides; Organochlorides; Organic oxides; Hydrocarbon derivatives",full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/223081,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4-Dichloro-5-Nitrobenzotrifluoride",19.9,7.6,3.7,,False,False,False,False,False,False,False,"2,4-Dichloro-5-Nitrobenzotrifluoride",systematic_chemical,,False,400-70-4,400-70-4,True,original,621179.0,VLVNHMVSVDVAOA-UHFFFAOYSA-N,[O-][N+](=O)c1cc(c(Cl)cc1Cl)C(F)(F)F,,True,C7H2Cl2F3NO2,259.99,"1,5-dichloro-2-nitro-4-(trifluoromethyl)benzene",3.9,0.0,5.0,,,,,,,H302; H315; H319; H335,Irritant,Warning,False,False,False,False,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Trifluoromethylbenzenes,Trifluoromethylbenzenes,"Nitrobenzenes; Nitroaromatic compounds; Dichlorobenzenes; Aryl chlorides; Propargyl-type 1,3-dipolar organic compounds; Organic oxoazanium compounds; Organopnictogen compounds; Organonitrogen compounds; Organofluorides; Organochlorides; Organic oxides; Hydrocarbon derivatives; Alkyl fluorides",full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/621179,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4-Dichloroaniline",20.9,6.2,10.0,,False,False,False,False,False,False,False,"2,4-Dichloroaniline",systematic_chemical,,False,554-00-7,554-00-7,True,original,11123.0,KQCMTOWTPBNWDB-UHFFFAOYSA-N,Nc1ccc(Cl)cc1Cl,,True,C6H5Cl2N,162.01,"2,4-dichloroaniline",2.9,1.0,1.0,245.1,62.9,,,,,H301; H311; H331; H373; H400; H410; H302; H370; H372; H317; H318,Acute Toxic; Health Hazard; Environmental Hazard; Irritant; Corrosive,Danger,False,False,False,True,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Dichlorobenzenes,Aniline and substituted anilines; Aryl chlorides; Primary amines; Organopnictogen compounds; Organochlorides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/11123,pubchem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4-Dichlorobenzaldehyde",19.7,8.8,5.4,,False,False,False,False,False,False,False,"2,4-Dichlorobenzaldehyde",systematic_chemical,,False,874-42-0,874-42-0,True,original,13404.0,YSFBEAASFUWWHU-UHFFFAOYSA-N,Clc1ccc(C=O)c(Cl)c1,,True,C7H4Cl2O,175.01,"2,4-dichlorobenzaldehyde",3.0,0.0,1.0,233.1,71.9,,,,,H314; H318; H411,Corrosive; Environmental Hazard,Danger,False,False,False,False,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Dichlorobenzenes,Benzoyl derivatives; Benzaldehydes; Aryl chlorides; Vinylogous halides; Organochlorides; Organic oxides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/13404,pubchem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4-Dichloronitrobenzene",20.4,8.7,4.2,,False,False,False,False,False,False,False,"2,4-Dichloronitrobenzene",systematic_chemical,,False,611-06-3,611-06-3,True,original,11899.0,QUIMTLZDMCNYGY-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Cl)cc1Cl,,True,C6H3Cl2NO2,192.0,"2,4-dichloro-1-nitrobenzene",3.1,0.0,2.0,258.6,31.9,,,,,H302; H311; H315; H317; H319; H335; H341; H350; H411; H351; H361; H373; H312,Acute Toxic; Irritant; Health Hazard; Environmental Hazard,Danger,True,True,False,True,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes,"Nitroaromatic compounds; Dichlorobenzenes; Aryl chlorides; Propargyl-type 1,3-dipolar organic compounds; Organic oxoazanium compounds; Organopnictogen compounds; Organonitrogen compounds; Organochlorides; Organic oxides; Hydrocarbon derivatives",full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/11899,pubchem,1.0,0.85,1.0,1.0,1.0,1.0,0.97,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4-Dichlorophenol",20.0,7.2,13.1,,False,False,False,False,False,False,False,"2,4-Dichlorophenol",systematic_chemical,,False,120-83-2,120-83-2,True,original,8449.0,HFZWRUODUSTPEG-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cl,,True,C6H4Cl2O,163.0,"2,4-dichlorophenol",3.1,1.0,1.0,210.1,44.9,,,,,H302; H311; H314; H411; H300; H318; H331; H335; H336; H370; H401; H410,Corrosive; Acute Toxic; Environmental Hazard; Irritant; Health Hazard,Danger,False,False,False,True,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Dichlorobenzenes,P-chlorophenols; O-chlorophenols; 1-hydroxy-2-unsubstituted benzenoids; Aryl chlorides; Organooxygen compounds; Organochlorides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/8449,pubchem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4-Difluoronitrobenzene",19.4,11.0,3.7,,False,False,False,False,False,False,False,"2,4-Difluoronitrobenzene",systematic_chemical,,False,446-35-5,446-35-5,True,original,67967.0,RJXOVESYJFXCGI-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(F)cc1F,,True,C6H3F2NO2,159.09,"2,4-difluoro-1-nitrobenzene",1.8,0.0,4.0,207.1,,,,,,H301; H311; H315; H319; H330; H335; H227; H310; H371; H401; H411,Acute Toxic; Irritant; Health Hazard; Environmental Hazard,Danger,False,False,False,True,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,Nitrobenzenes,"Nitroaromatic compounds; Fluorobenzenes; Aryl fluorides; Propargyl-type 1,3-dipolar organic compounds; Organic oxoazanium compounds; Organopnictogen compounds; Organonitrogen compounds; Organofluorides; Organic oxides; Hydrocarbon derivatives",full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/67967,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2,4-Dimethylaniline",19.2,5.2,8.7,,False,False,False,False,False,False,False,"2,4-Dimethylaniline",systematic_chemical,,False,95-68-1,95-68-1,True,original,7250.0,CZZZABOKJQXEBO-UHFFFAOYSA-N,Cc1ccc(N)c(C)c1,,True,C8H11N,121.18,"2,4-dimethylaniline",1.7,1.0,1.0,218.1,-13.8,,,,,H301; H311; H319; H330; H331; H373; H411; H227; H302; H332; H370; H372; H312; H315; H335; H341; H351,Acute Toxic; Irritant; Health Hazard; Environmental Hazard,Danger,True,False,False,True,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Xylenes,m-Xylenes,Aniline and substituted anilines; Primary amines; Organopnictogen compounds; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/7250,pubchem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
