name,cas_number,smiles,molecular_formula,delta_d,delta_p,delta_h,molecular_weight,boiling_point,density,molar_volume,category,ghs_hazard,confidence,source_count,source,source_url,hidden
Benzyl Benzoate,120-51-4,,,20.0,5.1,5.2,,,,191.2,ester,,0.55,2,hansen_a1,,
Benzyl Butyl Phthalate,85-68-7,,,19.0,11.2,3.1,,,,306.0,ester,,0.55,2,hansen_a1,,
Benzyl Chloride,100-44-7,,,18.8,7.1,2.6,,,,115.0,halogenated,,0.55,2,hansen_a1,,
Benzyl Methacrylate,2495-37-6,,,16.8,4.1,4.1,,,,167.8,ester,,0.55,2,hansen_a1,,
Benzylethyl Ether,539-30-0,,,18.4,3.8,3.8,,,,144.2,ether,,0.55,2,hansen_a1,,
beta-Propiolactone,57-57-8,,,19.7,18.2,10.3,,,,65.5,ester,,0.4,1,hansen_a1,,
Bicyclohexyl,92-51-3,,,18.6,0.0,0.0,,,,188.5,other,,0.55,2,hansen_a1,,
Biphenyl,92-52-4,,,19.7,1.0,2.0,,,,155.1,aromatic,,0.55,2,hansen_a1,,
"Bis(2-ethylhexyl)phthalate (BEHP, dioctyl phthalate)",117-84-0,,C24H38O4,16.6,7.0,3.1,390.56,,,377.0,ester,,0.4,1,accudyne_solvents,,
Bis(Chloromethyl) Ether,542-88-1,,,17.2,4.9,6.6,,,,86.6,ether,,0.55,2,hansen_a1,,
Bis-(m-Phenoxyphenyl) Ether,748-30-1,,,19.6,3.1,5.1,,,,373.0,ether,,0.55,2,hansen_a1,,
Bisphenol A,80-05-7,,,19.2,5.9,13.8,,,,207.5,alcohol,,0.55,2,hansen_a1,,
Bisphenol-S,80-09-1,,,20.0,14.6,16.3,,,,183.2,alcohol,,0.55,2,hansen_a1,,
Biuret,108-19-0,,,20.0,14.6,18.8,,,,70.3,other,,0.55,2,hansen_a1,,
Borine Carbonyl,13205-44-2,,,17.0,10.2,6.9,,,,41.8,other,,0.55,2,hansen_a1,,
Boron Trichloride,10294-34-5,,,16.6,2.5,0.0,,,,85.3,halogenated,,0.55,2,hansen_a1,,
Bromine,7726-95-6,,Br2,18.2,14.9,0.0,159.81,,,51.5,halogenated,,0.7,4,accudyne_solvents,,
Bromoacetylene,593-61-3,,,15.7,9.9,5.6,,,,67.7,halogenated,,0.55,2,hansen_a1,,
Bromobenzene,108-86-1,,,20.5,5.5,4.1,,,,105.3,halogenated,,0.55,2,hansen_a1,,
Bromochloromethane,74-97-5,,,17.3,5.7,3.5,,,,65.0,halogenated,,0.55,2,hansen_a1,,
Bromoethylene,593-60-2,,,16.1,6.3,2.3,,,,71.6,halogenated,,0.55,2,hansen_a1,,
Bromoform,75-25-2,,,21.4,4.1,6.1,,,,87.5,halogenated,,0.55,2,hansen_a1,,
Bromomethyl Methyl Ether,13057-17-5,,,16.9,8.5,7.0,,,,81.6,ether,,0.55,2,hansen_a1,,
Bromoprene,1822-86-2,,,16.9,6.4,4.7,,,,95.2,halogenated,,0.55,2,hansen_a1,,
Bromotrichloro Methane #1,75-62-7,,,18.3,0.8,0.0,,,,,halogenated,,0.4,1,hspip_solvents,,
Bromotrichloro Methane (P and H from Group cont.),,,,18.3,8.1,6.0,,,,99.2,halogenated,,0.25,1,hansen_a1,,
Bromotrifluoromethane (Freon 1381),75-63-8,,,9.6,2.4,0.0,,,,97.0,halogenated,,0.55,2,hansen_a1,,
Butadiene-4-Cyano,1615-70-9,,,16.2,11.7,5.2,,,,93.7,other,,0.55,2,hansen_a1,,
Butadienedioxide,1464-53-5,,,18.3,14.4,6.2,,,,77.8,other,,0.55,2,hansen_a1,,
Butadione,431-03-8,,,15.7,5.1,6.8,,,,87.8,other,,0.55,2,hansen_a1,,
Butane,106-97-8,,,14.1,0.0,0.0,,,,101.4,hydrocarbon,,0.55,2,hansen_a1,,
Butoxy Ethoxy Pr opanol,39332-55-3,,,15.5,6.5,10.2,,,,185.9,other,,0.55,2,hansen_a1,,
Butyl acetate,123-86-4,,C6H12O2,15.8,3.7,6.3,116.16,,,132.5,ester,,0.55,2,accudyne_solvents,,
Butyl Benzoate,136-60-7,,,18.3,5.6,5.5,,,,178.0,ester,,0.55,2,hansen_a1,,
Butyl Formate,592-84-7,,,15.7,6.5,9.2,,,,114.8,ester,,0.55,2,hansen_a1,,
Butyl Isopropenyl Ether,22022-33-9,,,14.8,5.3,5.0,,,,145.7,ether,,0.55,2,hansen_a1,,
Butyl Lactate,138-22-7,,,15.8,6.5,10.2,,,,149.0,ester,,0.55,2,hansen_a1,,
Butyl Oleate,142-77-8,,,16.3,3.7,4.2,,,,,other,,0.4,1,hspip_solvents,,
Butyl Stearate,123-95-5,,,14.5,3.7,3.5,,,,382.0,other,,0.55,2,hansen_a1,,
Butyl-6-Methyl-3-Cyclohexene,,,,16.1,2.5,5.7,,,,209.1,other,,0.25,1,hansen_a1,,
Butyl-6-Methyl-3-Cyclohexene Carboxylate,,,,16.1,2.5,5.7,,,,,other,,0.25,1,hspip_solvents,,
Butyleneoxide,106-88-7,,,16.3,6.2,5.9,,,,87.5,other,,0.55,2,hansen_a1,,
Butyraldehyde,123-72-8,,,15.6,10.1,6.2,,,,90.5,aldehyde,,0.55,2,hansen_a1,,
Butyric Acid,107-92-6,,,14.9,4.1,10.6,,,,110.0,acid,,0.55,2,hansen_a1,,
Butyric Anhydride,106-31-0,,,16.0,6.3,7.7,,,,164.4,other,,0.55,2,hansen_a1,,
Butyronitrile,109-74-0,,,15.3,12.4,5.1,,,,87.3,nitrile,,0.55,2,hansen_a1,,
Butyrylchloride,141-75-3,,,16.8,9.4,4.8,,,,103.6,halogenated,,0.55,2,hansen_a1,,
Caffeine,58-08-2,,,19.5,10.1,13.0,,,,157.9,other,,0.55,2,hansen_a1,,
Camphene,79-92-5,,,16.4,1.8,3.1,,,,,terpene,,0.4,1,hspip_solvents,,
Caprolactone (Epsilon),502-44-3,,,19.7,15.0,7.4,,,,110.8,ester,,0.55,2,hansen_a1,,
Carbazole (Diphenylenimine),86-74-8,,,21.7,6.4,6.2,,,,152.0,aromatic,,0.55,2,hansen_a1,,
Carbon Dioxide,124-38-9,,,15.7,6.3,5.7,,,,38.0,other,,0.55,2,hansen_a1,,
Carbon Disulfid,,,,20.5,0.0,0.6,,,,60.0,other,,0.25,1,hansen_a1,,
Carbon Disulfide (0 Dipole Moment),75-15-0,,,20.2,0.0,0.6,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Carbon tetrachloride,,,,17.8,0.0,0.6,,,,97.1,halogenated,,0.25,1,hansen_a1,,
Carbonyl Cyanide,922-64-5,,,15.0,6.3,8.0,,,,71.2,nitrile,,0.55,2,hansen_a1,,
Carbonyl Sulfid,,,,17.4,3.7,0.0,,,,51.0,other,,0.25,1,hansen_a1,,
Carbonyl Sulfide,463-58-1,,,17.4,3.7,0.0,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Castor Oil,8001-79-4,,,15.9,4.6,12.0,,,,436.0,other,,0.55,2,hansen_a1,,
Cetyl Alcohol (1-Hexadecanol),36653-82-4,,,15.1,3.7,8.1,,,,298.7,alcohol,,0.55,2,hansen_a1,,
Chloral,75-87-6,,,17.2,7.4,7.6,,,,97.5,halogenated,,0.55,2,hansen_a1,,
Chlorine,7782-50-5,,,17.3,10.0,0.0,,,,46.0,halogenated,,0.55,2,hansen_a1,,
Chloro Acetaldehyde,107-20-0,,,16.2,16.1,9.0,,,,60.4,halogenated,,0.55,2,hansen_a1,,
Chloro Acetic Acid,79-11-8,,,17.7,10.4,12.3,,,,68.6,acid,,0.55,2,hansen_a1,,
Chloro Maleic Anhydride,96-02-6,,,20.4,17.3,11.5,,,,89.5,halogenated,,0.55,2,hansen_a1,,
Chloroacetone,78-95-5,,,16.8,9.6,5.5,,,,80.5,ketone,,0.55,2,hansen_a1,,
Chloroacetonitrile,107-14-2,,,17.4,13.6,2.0,,,,63.3,nitrile,,0.55,2,hansen_a1,,
Chloroacetylchloride,79-04-9,,,17.5,9.2,5.5,,,,79.5,halogenated,,0.55,2,hansen_a1,,
Chloroacetylene,593-63-5,,,16.2,2.1,2.5,,,,63.7,halogenated,,0.55,2,hansen_a1,,
Chlorobenzene,108-90-7,,,19.0,4.3,2.0,,,,102.1,halogenated,,0.55,2,hansen_a1,,
Chlorocyclopropane,7393-45-5,,,17.6,7.2,2.2,,,,84.9,halogenated,,0.55,2,hansen_a1,,
Chlorodifluoromethane (Freon 22),75-45-6,,,12.3,6.3,5.7,,,,72.9,halogenated,,0.55,2,hansen_a1,,
Chloroform,,,,17.8,3.1,5.7,,,,80.7,halogenated,,0.25,1,hansen_a1,,
Chloromethylsulfid,,,,16.6,6.4,2.0,,,,95.0,halogenated,,0.25,1,hansen_a1,,
Chloromethylsulfide,3592-44-7,,,16.6,6.4,2.0,,,,,halogenated,,0.4,1,hspip_solvents,,
Chloronitromethane,1794-84-9,,,17.4,13.5,5.5,,,,65.1,nitro,,0.55,2,hansen_a1,,
Chloropicrin (Trichloronitromethane),76-06-2,,,17.6,6.8,7.0,,,,101.7,nitro,,0.55,2,hansen_a1,,
Chloroprene,126-99-8,,,16.1,5.4,2.1,,,,,halogenated,,0.4,1,hspip_solvents,,
Chlorotrifluoroet ylene (CTFE),,,,15.3,6.3,0.0,,,,75.6,halogenated,,0.25,1,hansen_a1,,
Chlorotrifluoroethylene (Ctfe),79-38-9,,,15.3,6.3,0.0,,,,,halogenated,,0.4,1,hspip_solvents,,
Chlorprene,,,,16.1,5.4,2.1,,,,93.2,halogenated,,0.25,1,hansen_a1,,
Cineol (Eucalyptol),,,,16.7,4.6,3.4,,,,167.5,terpene,,0.25,1,hansen_a1,,
Cinnamyl Alcohol,104-54-1,,,19.1,6.0,13.0,,,,129.1,alcohol,,0.55,2,hansen_a1,,
cis-Cinnamic Acid,102-94-3,,,19.1,3.9,10.6,,,,115.4,acid,,0.55,2,hansen_a1,,
Cis-Decahydronaphthalene,493-01-6,,,18.8,0.0,0.0,,,,156.9,aromatic,,0.55,2,hansen_a1,,
Citraconic Anhydride,616-02-4,,,19.2,17.0,11.2,,,,89.9,other,,0.55,2,hansen_a1,,
Coniferyl Alcohol,458-35-5,,,19.0,7.0,16.3,,,,171.6,alcohol,,0.55,2,hansen_a1,,
Coumarin,91-64-5,,,20.0,12.5,6.7,,,,156.3,other,,0.55,2,hansen_a1,,
Crotonaldehyde,123-73-9,,,16.2,14.9,7.4,,,,82.5,aldehyde,,0.55,2,hansen_a1,,
Crotonic Acid,107-93-7,,,16.8,8.7,12.0,,,,84.6,acid,,0.55,2,hansen_a1,,
Crotonlactone,497-23-4,,,19.0,19.8,9.6,,,,76.4,ester,,0.55,2,hansen_a1,,
Cyanamid (Carbamonitrile),420-04-2,,,15.5,27.6,16.8,,,,32.8,nitrile,,0.55,2,hansen_a1,,
Cyanogen,460-19-5,,,15.1,11.8,0.0,,,,54.6,other,,0.55,2,hansen_a1,,
Cyanogen Bromide,506-68-3,,,18.3,15.2,0.0,,,,52.6,halogenated,,0.55,2,hansen_a1,,
Cyanogen Chloride,506-77-4,,,15.6,14.5,0.0,,,,51.8,halogenated,,0.55,2,hansen_a1,,
Cyclobutanone,1191-95-3,,,18.3,11.4,5.2,,,,73.4,other,,0.55,2,hansen_a1,,
Cyclodecanone,1502-06-3,,,16.8,8.0,4.1,,,,161.0,other,,0.55,2,hansen_a1,,
Cyclododecane,294-62-2,,,16.4,0.0,0.0,,,,,hydrocarbon,,0.4,1,hspip_solvents,,
Cycloheptane,291-64-5,,,17.1,1.4,1.9,,,,,hydrocarbon,,0.4,1,hspip_solvents,,
Cycloheptanone,502-42-1,,,17.2,10.6,4.8,,,,118.2,other,,0.55,2,hansen_a1,,
Cyclohexane,110-82-7,,C6H12,16.8,0.0,0.2,84.16,,,108.7,hydrocarbon,,0.7,3,accudyne_solvents,,
"Cyclohexane-1,2-Dicarboxylic Acid",1687-30-5,,,16.4,2.2,5.0,,,,422.4,acid,,0.4,1,hansen_a1,,
"Cyclohexane-1,2-Dicarboxylic Acid Di-Isononyl Ether",,,,16.4,2.2,5.0,,,,,ether,,0.25,1,hspip_solvents,,
Cyclohexanol,108-93-0,,C6H12O,17.4,4.1,13.5,100.16,,,106.0,alcohol,,0.7,3,accudyne_solvents,,
Cyclohexanone,108-94-1,,C6H10O,17.8,6.3,5.1,98.14,,,104.0,ketone,,0.7,3,accudyne_solvents,,
Cyclohexene,110-83-8,,,17.2,1.0,5.0,,,,101.9,other,,0.55,2,hansen_a1,,
Cycloheximide,66-81-9,,,18.3,11.0,13.8,,,,171.0,other,,0.55,2,hansen_a1,,
Cyclohexyl Benzene,827-52-1,,,18.7,0.0,1.0,,,,169.9,aromatic,,0.55,2,hansen_a1,,
Cyclohexylamine,108-91-8,,,17.2,3.1,6.5,,,,113.8,amine,,0.55,2,hansen_a1,,
Cyclohexylchloride,542-18-7,,,17.3,5.5,2.0,,,,118.6,halogenated,,0.55,2,hansen_a1,,
Cyclooctanone,502-49-8,,,17.0,9.6,4.5,,,,131.7,other,,0.55,2,hansen_a1,,
Cyclopentadiene,542-92-7,,,17.2,1.9,6.1,,,,82.1,other,,0.55,2,hansen_a1,,
Cyclopentane,287-92-3,,,16.4,0.0,1.8,,,,94.9,hydrocarbon,,0.55,2,hansen_a1,,
Cyclopentanone,120-92-3,,,17.9,11.9,5.2,,,,89.1,ketone,,0.55,2,hansen_a1,,
Cyclopentene,142-29-0,,,16.7,3.8,1.7,,,,89.0,other,,0.55,2,hansen_a1,,
Cyclopentyl Methyl Ether (Cpme),5614-37-9,,,16.7,4.3,4.3,,,,,ether,,0.4,1,hspip_solvents,,
Cyclopropane,75-19-4,,,17.6,0.0,0.0,,,,58.3,hydrocarbon,,0.55,2,hansen_a1,,
Cyclopropene,2781-85-3,,,17.2,2.4,2.0,,,,50.0,other,,0.55,2,hansen_a1,,
Cyclopropylmethylketone,765-43-5,,,17.0,11.1,4.6,,,,93.6,ketone,,0.55,2,hansen_a1,,
Cyclopropylnitrile,5500-21-0,,,18.6,16.2,5.7,,,,75.4,nitrile,,0.55,2,hansen_a1,,
d-Camphor,464-49-3,,,17.8,9.4,4.7,,,,153.7,terpene,,0.55,2,hansen_a1,,
d-Limonene,5989-27-5,,,17.2,1.8,4.3,,,,,terpene,,0.4,1,hspip_solvents,,
DDT,50-29-3,,,20.0,5.5,3.1,,,,268.8,other,,0.55,2,hansen_a1,,
Decamethylcyclopentasiloxane,541-02-6,,,12.9,1.3,1.0,,,,,other,,0.4,1,hspip_solvents,,
Decane,124-18-5,,,15.7,0.0,0.0,,,,195.9,hydrocarbon,,0.55,2,hansen_a1,,
Di-(2-Chloro-Isopropyl) Ether,108-60-1,,,19.0,8.2,5.1,,,,146.0,ether,,0.55,2,hansen_a1,,
Di-(2-Chloroethoxy) Methane,111-91-1,,,17.1,10.2,7.1,,,,141.1,halogenated,,0.55,2,hansen_a1,,
Di-(2-Chloroethyl) Ether,111-44-4,,,18.8,9.0,5.7,,,,117.2,ether,,0.55,2,hansen_a1,,
Di-(2-Ethyl Hexyl)azelate,103-24-2,,,16.7,1.4,4.8,,,,449.9,other,,0.55,2,hansen_a1,,
Di-(2-Ethyl Hexyl)sebacate,122-62-3,,,16.8,1.0,4.7,,,,468.7,ester,,0.55,2,hansen_a1,,
Di-(2-Methoxyethyl) Ether,111-96-6,,,15.7,6.1,6.5,,,,142.0,ether,,0.55,2,hansen_a1,,
Di-2-Ethyl Hexyl Amine,106-20-7,,,15.6,0.8,3.2,,,,301.5,amine,,0.55,2,hansen_a1,,
Di-2-Ethyl Hexyl Ether,10143-60-9,,,15.9,2.6,2.5,,,,300.5,ether,,0.55,2,hansen_a1,,
Di-Isobutyl Carbinol,108-82-7,,,14.9,3.1,10.8,,,,177.8,other,,0.55,2,hansen_a1,,
Di-Isobutyl Ketone,108-83-8,,,16.0,3.7,4.1,,,,177.1,ketone,,0.55,2,hansen_a1,,
Di-Isobutyl Sulfoxide,3085-40-3,,,16.3,10.5,6.1,,,,195.0,sulfoxide,,0.7,3,hansen_a1,,
Di-Isodecyl Phthalate,26761-40-0,,,16.6,6.2,2.6,,,,464.2,ester,,0.55,2,hansen_a1,,
Di-Isoheptyl Phthalate,71888-89-6,,,16.8,7.2,3.4,,,,364.9,ester,,0.55,2,hansen_a1,,
Di-Isononyl Adipate,33703-08-1,,,16.2,1.8,4.9,,,,433.7,ester,,0.55,2,hansen_a1,,
Di-Isononyl Phthalate,28553-12-0,,,16.6,6.6,2.9,,,,432.4,ester,,0.55,2,hansen_a1,,
Di-Isopropyl Methyl Phosphonate,1445-75-6,,,16.4,10.0,5.7,,,,184.4,other,,0.55,2,hansen_a1,,
Di-Isopropyl Phosphonofluoridat,,,,15.7,10.2,5.9,,,,174.5,other,,0.25,1,hansen_a1,,
Di-Isopropyl Phosphonofluoridate,55-91-4,,,15.7,10.2,5.9,,,,,other,,0.4,1,hspip_solvents,,
Di-Isopropyl Sulfoxide,2211-89-4,,,17.0,11.5,7.4,,,,159.9,sulfoxide,,0.55,2,hansen_a1,,
Di-n-Butyl Ether,142-96-1,,,15.2,3.4,4.2,,,,170.3,ether,,0.55,2,hansen_a1,,
Di-n-Butyl Sulfoxide,2168-93-6,,,16.4,10.5,6.1,,,,195.0,sulfoxide,,0.55,2,hansen_a1,,
Di-n-Pentyl Ether,693-65-2,,,15.6,3.1,3.0,,,,203.2,ether,,0.55,2,hansen_a1,,
Di-n-Propyl Ether,111-43-3,,,15.1,4.2,3.7,,,,137.7,ether,,0.55,2,hansen_a1,,
Di-n-Propyl Sulfoxide,4253-91-2,,,17.0,13.0,7.4,,,,159.9,sulfoxide,,0.55,2,hansen_a1,,
Di-p-Tolyl Sulfoxide,1774-35-2,,,20.3,11.4,3.1,,,,209.0,sulfoxide,,0.55,2,hansen_a1,,
Di-sec-Butyl Ether,6863-58-7,,,15.2,3.5,3.3,,,,,ether,,0.4,1,hspip_solvents,,
Diacetone Alcohol,123-42-2,,,15.8,8.2,10.8,,,,124.2,alcohol,,0.55,2,hansen_a1,,
Diallyl Amine,124-02-7,,,15.6,4.5,6.7,,,,124.1,amine,,0.55,2,hansen_a1,,
Diallyl Ether,557-40-4,,,15.3,4.4,5.3,,,,118.8,ether,,0.55,2,hansen_a1,,
Diazomethane,334-88-3,,,14.7,6.1,11.3,,,,78.1,other,,0.55,2,hansen_a1,,
Dibasic Esters (DBE),,,,16.2,6.5,8.4,,,,,other,,0.25,1,hspip_solvents,,
Dibasic Esters (dupont) Mix of,,,,16.2,4.7,8.4,,,,159.0,other,,0.25,1,hansen_a1,,
Dibenzyl Ether,103-50-4,,,19.6,3.4,5.2,,,,197.4,ether,,0.55,2,hansen_a1,,
Dibenzyl Sebacate,140-24-9,,,17.8,2.2,5.5,,,,362.1,ester,,0.55,2,hansen_a1,,
Dibromo Methane,74-95-3,,,17.8,6.4,7.0,,,,69.8,halogenated,,0.55,2,hansen_a1,,
Dibutyl Amine,111-92-2,,,15.0,3.0,4.3,,,,170.0,amine,,0.55,2,hansen_a1,,
Dibutyl Fumarate,105-75-9,,,16.7,3.0,6.7,,,,232.7,ester,,0.55,2,hansen_a1,,
Dibutyl Ketone,502-56-7,,,16.0,7.7,4.4,,,,173.4,ketone,,0.55,2,hansen_a1,,
Dibutyl Maleate,105-76-0,,,16.5,6.1,7.2,,,,230.4,ester,,0.55,2,hansen_a1,,
Dibutyl phthalate,84-74-2,,C16H22O4,17.8,8.6,4.1,278.35,,,266.0,ester,,0.7,3,accudyne_solvents,,
Dibutyl Sebacate,109-43-3,,,16.7,4.5,4.1,,,,339.0,ester,,0.55,2,hansen_a1,,
Dichloroacetaldehyde,79-02-7,,,16.7,9.1,7.5,,,,94.0,halogenated,,0.55,2,hansen_a1,,
Dichloroacetic Acid,79-43-6,,,18.2,8.1,12.2,,,,82.5,acid,,0.55,2,hansen_a1,,
Dichloroacetonitrile,3018-12-0,,,17.4,9.4,6.4,,,,80.3,nitrile,,0.55,2,hansen_a1,,
Dichlorodifluoromethane (Freon 12),75-71-8,,,12.3,2.0,0.0,,,,92.3,halogenated,,0.55,2,hansen_a1,,
Dichloroethylene (Trans),156-60-5,,,16.7,7.8,3.3,,,,,halogenated,,0.4,1,hspip_solvents,,
"Dichloromethane (methylene chloride, DCM)",75-09-2,,CH2Cl2,18.2,6.3,6.1,84.93,,,63.9,halogenated,,0.55,2,accudyne_solvents,,
Dichloromethyl Methyl Ether,,,,17.1,12.9,6.5,,,,90.5,ether,,0.4,2,hansen_a1,,
Dichloromonofluoromethane (Freon 21),75-43-4,,,15.8,3.1,5.7,,,,75.4,halogenated,,0.55,2,hansen_a1,,
Diethanolamine,111-42-2,,,17.2,10.8,21.2,,,,95.9,alcohol,,0.55,2,hansen_a1,,
Diethoxy Disulfid,,,,15.1,8.3,7.4,,,,141.5,other,,0.25,1,hansen_a1,,
Diethyl Adipate,141-28-6,,,16.4,6.2,7.5,,,,,ester,,0.4,1,hspip_solvents,,
Diethyl Amine,109-89-7,,,14.9,2.3,6.1,,,,103.2,amine,,0.55,2,hansen_a1,,
Diethyl Amine/Acetic Acid,,,,16.0,20.3,18.4,,,,,amine,,0.25,1,hansen_a1,,
Diethyl Carbonate,105-58-8,,,15.1,6.3,3.5,,,,121.0,ester,,0.55,2,hansen_a1,,
Diethyl Ethanolamine/Acetic Acid,,,,16.0,20.3,18.4,,,,,alcohol,,0.25,1,hansen_a1,,
Diethyl ether (ethoxyethane),60-29-7,,C4H10O,14.5,2.9,5.1,74.12,,,104.8,ether,,0.7,3,accudyne_solvents,,
Diethyl Glutarate,818-38-2,,,16.3,7.0,7.8,,,,,other,,0.4,1,hspip_solvents,,
Diethyl Ketone,96-22-0,,,15.8,7.6,4.7,,,,106.4,ketone,,0.55,2,hansen_a1,,
Diethyl Malonate,105-53-3,,,16.1,7.7,8.3,,,,152.5,ester,,0.55,2,hansen_a1,,
Diethyl Oxalate,95-92-1,,,16.2,8.0,8.8,,,,136.6,ester,,0.55,2,hansen_a1,,
Diethyl Phthalate,84-66-2,,,17.6,9.6,4.5,,,,198.0,ester,,0.55,2,hansen_a1,,
Diethyl Succinate,123-25-1,,,16.2,6.8,8.7,,,,,ester,,0.4,1,hspip_solvents,,
Diethyl Sulfate,64-67-5,,,15.7,14.7,7.1,,,,131.5,other,,0.55,2,hansen_a1,,
Diethyl Sulfid,,,,16.8,3.1,2.0,,,,107.4,other,,0.25,1,hansen_a1,,
Diethyl Sulfide,352-93-2,,,16.8,3.1,2.0,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Diethyldisulfid,110-81-6,,,16.7,6.7,5.7,,,,123.1,other,,0.4,1,hansen_a1,,
Diethyldisulfide,110-81-6,,,17.0,6.7,5.7,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Diethylene glycol,111-46-6,,C4H10O3,16.6,12.0,20.7,106.12,,,94.9,alcohol,,0.7,3,accudyne_solvents,,
Diethylene Glycol Butyl Ether Acetate,124-17-4,,,16.0,4.1,8.2,,,,,alcohol,,0.4,1,hspip_solvents,,
Diethylene Glycol Butyl Ether Acetate Commercial,,,,16.0,4.1,8.2,,,,208.2,alcohol,,0.25,1,hansen_a1,,
Diethylene Glycol Di vinyl Ether,764-99-8,,,16.0,7.3,7.9,,,,164.1,alcohol,,0.55,2,hansen_a1,,
Diethylene Glycol Dib utyl Ether,112-73-2,,,15.8,4.7,4.4,,,,248.1,alcohol,,0.55,2,hansen_a1,,
Diethylene Glycol Dieth yl Ether,112-36-7,,,15.8,5.9,5.6,,,,179.8,alcohol,,0.55,2,hansen_a1,,
Diethylene Glycol He xyl Ether,112-59-4,,,16.0,6.0,10.0,,,,204.3,alcohol,,0.55,2,hansen_a1,,
Diethylene Glycol Methyl t-Butyl,,,,16.0,7.2,7.2,,,,193.9,alcohol,,0.25,1,hansen_a1,,
Diethylene Glycol Methyl t-Butyl Ether,52788-79-1,,,16.0,7.2,7.2,,,,,alcohol,,0.4,1,hspip_solvents,,
Diethylene Glycol Monob utyl Ether,112-34-5,,,16.0,7.0,10.6,,,,170.6,alcohol,,0.55,2,hansen_a1,,
Diethylene Glycol Monoeth yl Ether,111-90-0,,,16.1,9.2,12.2,,,,130.9,alcohol,,0.55,2,hansen_a1,,
Diethylene Glycol Monoethyl Ether Acetate,112-15-2,,,16.2,5.1,9.2,,,,,alcohol,,0.4,1,hspip_solvents,,
Diethylene Glycol Monomethyl Ether,111-77-3,,,16.2,7.8,12.6,,,,118.0,alcohol,,0.55,2,hansen_a1,,
Diethylene Glycol Monoprop yl Ether,6881-94-3,,,16.0,7.2,11.3,,,,153.9,alcohol,,0.55,2,hansen_a1,,
Diethylenetriamine,111-40-0,,,16.7,13.3,14.3,,,,108.0,amine,,0.55,2,hansen_a1,,
Diethylhexyl Phthalate (Dioctyl Phthalate),117-81-7,,,16.6,7.0,3.1,,,,,ester,,0.4,1,hspip_solvents,,
Dihexyl Ether,112-58-3,,,16.0,3.0,2.8,,,,235.8,ether,,0.55,2,hansen_a1,,
Dihexyl Phthalate,84-75-3,,,17.0,7.6,3.6,,,,332.3,ester,,0.55,2,hansen_a1,,
Dihydrogen Disulfide,13465-07-1,,,17.3,6.3,10.7,,,,49.6,sulfur compound,,0.55,2,hansen_a1,,
Dihydropyran,110-87-2,,,17.5,5.5,5.7,,,,91.2,ether,,0.55,2,hansen_a1,,
Diiodomethane (methylene iodide),75-11-6,,CH2I2,17.8,3.9,5.5,267.84,,,80.5,halogenated,,0.55,2,accudyne_solvents,,
Diisobutyl Adipate,141-04-8,,,16.7,2.5,6.2,,,,269.6,ester,,0.55,2,hansen_a1,,
Diisopropylamine,108-18-9,,,14.8,1.7,3.5,,,,141.1,amine,,0.55,2,hansen_a1,,
Diketene,674-82-8,,,16.2,15.1,8.1,,,,75.9,other,,0.55,2,hansen_a1,,
Dimethoxymethane (methylal),109-87-5,,C3H8O2,15.0,1.8,8.6,76.1,,,169.4,other,,0.7,3,accudyne_solvents,,
Dimethyl 2-Methylglutarate,14035-94-0,,,16.6,8.7,5.0,,,,,other,,0.4,1,hspip_solvents,,
Dimethyl Acetylene,503-17-3,,,15.1,3.4,7.6,,,,78.9,other,,0.55,2,hansen_a1,,
Dimethyl Adipate,627-93-0,,,16.3,6.8,8.5,,,,,ester,,0.4,1,hspip_solvents,,
Dimethyl Amine,124-40-3,,,15.3,4.8,11.2,,,,66.2,amine,,0.55,2,hansen_a1,,
Dimethyl Amine-Dimer,,,,15.3,4.8,7.9,,,,132.4,amine,,0.25,1,hansen_a1,,
Dimethyl Carbonate,616-38-6,,,15.5,3.9,9.7,,,,84.2,ester,,0.55,2,hansen_a1,,
Dimethyl Cellosolve,110-71-4,,,15.4,6.0,6.0,,,,104.5,glycol ether,,0.4,1,hansen_a1,,
Dimethyl Diethylene Glycol,,,,15.8,6.1,9.2,,,,142.0,alcohol,,0.25,1,hansen_a1,,
Dimethyl Diketone,431-03-8,,,15.7,5.3,11.7,,,,88.2,ketone,,0.4,1,hansen_a1,,
Dimethyl Disulfid,,,,17.3,7.8,6.5,,,,88.6,other,,0.25,1,hansen_a1,,
Dimethyl Disulfide,624-92-0,,,17.6,7.8,6.5,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Dimethyl Ethanolamine,108-01-0,,,16.1,9.2,15.3,,,,101.1,alcohol,,0.4,1,hansen_a1,,
Dimethyl Ethanolamine/Acetic Acid,,,,16.8,19.8,19.8,,,,,alcohol,,0.25,1,hansen_a1,,
Dimethyl Ethanolamine/Formic Acid,,,,17.2,21.5,22.5,,,,,alcohol,,0.25,1,hansen_a1,,
Dimethyl Ethanolamine/Methacrylic,,,,17.2,18.8,17.6,,,,,alcohol,,0.25,1,hansen_a1,,
