name,cas_number,smiles,molecular_formula,delta_d,delta_p,delta_h,molecular_weight,boiling_point,density,molar_volume,category,ghs_hazard,confidence,source_count,source,source_url,hidden
Dichloroacetaldehyde,,,,16.7,9.1,7.5,,,,94.0,halogenated,,0.8,1,hansen_a1,,
Dichloroacetic Acid,,,,18.2,8.1,12.2,,,,82.5,acid,,0.8,1,hansen_a1,,
Dichloroacetonitrile,,,,17.4,9.4,6.4,,,,80.3,nitrile,,0.8,1,hansen_a1,,
Dichlorodifluoromethane (Freon 12),,,,12.3,2.0,0.0,,,,92.3,halogenated,,0.8,1,hansen_a1,,
Dichloromethyl Methyl Ether,,,,17.1,12.9,6.5,,,,90.5,ether,,0.8,1,hansen_a1,,
Dichloromonofluoromethane (Freon 21),,,,15.8,3.1,5.7,,,,75.4,halogenated,,0.8,1,hansen_a1,,
Diethanolamine,,,,17.2,10.8,21.2,,,,95.9,alcohol,,0.8,1,hansen_a1,,
Diethoxy Disulfid,,,,15.1,8.3,7.4,,,,141.5,other,,0.8,1,hansen_a1,,
Diethyl Amine,,,,14.9,2.3,6.1,,,,103.2,amine,,0.8,1,hansen_a1,,
Diethyl Amine/Acetic Acid,,,,16.0,20.3,18.4,,,,,amine,,0.8,1,hansen_a1,,
Diethyl Carbonate,,,,15.1,6.3,3.5,,,,121.0,ester,,0.8,1,hansen_a1,,
Diethyl Ethanolamine/Acetic Acid,,,,16.0,20.3,18.4,,,,,alcohol,,0.8,1,hansen_a1,,
Diethyl Ether,,,,14.5,2.9,5.1,,,,104.8,ether,,0.8,1,hansen_a1,,
Diethyl Ketone,,,,15.8,7.6,4.7,,,,106.4,ketone,,0.8,1,hansen_a1,,
Diethyl Malonate,,,,16.1,7.7,8.3,,,,152.5,ester,,0.8,1,hansen_a1,,
Diethyl Oxalate,,,,16.2,8.0,8.8,,,,136.6,ester,,0.8,1,hansen_a1,,
Diethyl Phthalate,,,,17.6,9.6,4.5,,,,198.0,ester,,0.8,1,hansen_a1,,
Diethyl Sulfate,,,,15.7,14.7,7.1,,,,131.5,other,,0.8,1,hansen_a1,,
Diethyl Sulfid,,,,16.8,3.1,2.0,,,,107.4,other,,0.8,1,hansen_a1,,
Diethyldisulfid,,,,16.7,6.7,5.7,,,,123.1,other,,0.8,1,hansen_a1,,
Diethylene Glycol,,,,16.6,12.0,20.7,,,,94.9,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Butyl Ether Acetate Commercial,,,,16.0,4.1,8.2,,,,208.2,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Di vinyl Ether,,,,16.0,7.3,7.9,,,,164.1,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Dib utyl Ether,,,,15.8,4.7,4.4,,,,248.1,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Dieth yl Ether,,,,15.8,5.9,5.6,,,,179.8,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol He xyl Ether,,,,16.0,6.0,10.0,,,,204.3,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Methyl t-Butyl,,,,16.0,7.2,7.2,,,,193.9,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Monob utyl Ether,,,,16.0,7.0,10.6,,,,170.6,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Monoeth yl Ether,,,,16.1,9.2,12.2,,,,130.9,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Monoeth yl Ether,,,,16.2,5.1,9.2,,,,175.5,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Monomethyl Ether,,,,16.2,7.8,12.6,,,,118.0,alcohol,,0.8,1,hansen_a1,,
Diethylene Glycol Monoprop yl Ether,,,,16.0,7.2,11.3,,,,153.9,alcohol,,0.8,1,hansen_a1,,
Diethylenetriamine,,,,16.7,13.3,14.3,,,,108.0,amine,,0.8,1,hansen_a1,,
Dihexyl Ether,,,,16.0,3.0,2.8,,,,235.8,ether,,0.8,1,hansen_a1,,
Dihexyl Phthalate,,,,17.0,7.6,3.6,,,,332.3,ester,,0.8,1,hansen_a1,,
Dihydrogen Disulfide,,,,17.3,6.3,10.7,,,,49.6,sulfur compound,,0.8,1,hansen_a1,,
Dihydropyran,,,,17.5,5.5,5.7,,,,91.2,ether,,0.8,1,hansen_a1,,
Diisobutyl Adipate,,,,16.7,2.5,6.2,,,,269.6,ester,,0.8,1,hansen_a1,,
Diisopropylamine,,,,14.8,1.7,3.5,,,,141.1,amine,,0.8,1,hansen_a1,,
Diketene,,,,16.2,15.1,8.1,,,,75.9,other,,0.8,1,hansen_a1,,
Dimethyl Acetylene,,,,15.1,3.4,7.6,,,,78.9,other,,0.8,1,hansen_a1,,
Dimethyl Amine,,,,15.3,4.8,11.2,,,,66.2,amine,,0.8,1,hansen_a1,,
Dimethyl Amine-Dimer,,,,15.3,4.8,7.9,,,,132.4,amine,,0.8,1,hansen_a1,,
Dimethyl Carbonate,,,,15.5,3.9,9.7,,,,84.2,ester,,0.8,1,hansen_a1,,
Dimethyl Cellosolve,,,,15.4,6.0,6.0,,,,104.5,glycol ether,,0.8,1,hansen_a1,,
Dimethyl Diethylene Glycol,,,,15.8,6.1,9.2,,,,142.0,alcohol,,0.8,1,hansen_a1,,
Dimethyl Diketone,,,,15.7,5.3,11.7,,,,88.2,ketone,,0.8,1,hansen_a1,,
Dimethyl Disulfid,,,,17.3,7.8,6.5,,,,88.6,other,,0.8,1,hansen_a1,,
Dimethyl Ethanolamine,,,,16.1,9.2,15.3,,,,101.1,alcohol,,0.8,1,hansen_a1,,
Dimethyl Ethanolamine/Acetic Acid,,,,16.8,19.8,19.8,,,,,alcohol,,0.8,1,hansen_a1,,
Dimethyl Ethanolamine/Formic Acid,,,,17.2,21.5,22.5,,,,,alcohol,,0.8,1,hansen_a1,,
Dimethyl Ethanolamine/Methacrylic,,,,17.2,18.8,17.6,,,,,alcohol,,0.8,1,hansen_a1,,
Dimethyl Ethanolamine/p-Toluene,,,,17.2,21.5,22.5,,,,,alcohol,,0.8,1,hansen_a1,,
Dimethyl Ethanolamine/Thioglycolic,,,,17.2,21.5,22.5,,,,,alcohol,,0.8,1,hansen_a1,,
Dimethyl Ether,,,,15.2,6.1,5.7,,,,63.2,ether,,0.8,1,hansen_a1,,
Dimethyl Formamide,,,,17.4,13.7,11.3,,,,77.0,amide,,0.8,1,hansen_a1,,
Dimethyl Isopropanol Amine/Acetic,,,,16.6,19.4,18.0,,,,,alcohol,,0.8,1,hansen_a1,,
Dimethyl Ketene,,,,15.2,7.4,4.8,,,,87.6,other,,0.8,1,hansen_a1,,
Dimethyl Maleate,,,,16.3,8.3,9.8,,,,125.8,ester,,0.8,1,hansen_a1,,
Dimethyl Methyl Phosphonate,,,,16.7,13.1,7.5,,,,106.9,other,,0.8,1,hansen_a1,,
Dimethyl Phthalate,,,,18.6,10.8,4.9,,,,163.0,ester,,0.8,1,hansen_a1,,
Dimethyl Sebacate,,,,16.6,2.9,6.7,,,,233.3,ester,,0.8,1,hansen_a1,,
Dimethyl Sulfate,,,,17.7,17.0,9.7,,,,94.7,other,,0.8,1,hansen_a1,,
Dimethyl Sulfid,,,,16.1,6.4,7.4,,,,73.2,other,,0.8,1,hansen_a1,,
Dimethyl Sulfone,,,,19.0,19.4,12.3,,,,75.0,sulfoxide,,0.8,1,hansen_a1,,
Dimethyl Sulfoxide,,,,18.4,16.4,10.2,,,,71.3,sulfoxide,,0.8,1,hansen_a1,,
Dioctyl Adipate,,,,16.7,2.0,5.1,,,,400.0,ester,,0.8,1,hansen_a1,,
Dioctyl Phthalate,,,,16.6,7.0,3.1,,,,377.0,ester,,0.8,1,hansen_a1,,
Dipentene,,,,17.2,1.8,4.3,,,,162.9,other,,0.8,1,hansen_a1,,
Diphenyl Acetylene P from 0 Dipole,,,,20.1,0.0,3.2,,,,184.3,aromatic,,0.8,1,hansen_a1,,
Diphenyl Acetylene P from Group Cont. (Phenylethynyl)benzene,,,,20.1,2.0,3.2,,,,184.3,aromatic,,0.8,1,hansen_a1,,
Diphenyl Ether,,,,19.5,3.4,5.8,,,,160.4,ether,,0.8,1,hansen_a1,,
Diphenyl Sulfone,,,,21.1,14.4,3.4,,,,174.3,sulfoxide,,0.8,1,hansen_a1,,
Diphenylamine,,,,20.0,3.3,5.9,,,,145.9,amine,,0.8,1,hansen_a1,,
Diphenylmethane,,,,19.5,1.0,1.0,,,,168.2,aromatic,,0.8,1,hansen_a1,,
Dipropyl Amine,,,,15.3,1.4,4.1,,,,136.9,amine,,0.8,1,hansen_a1,,
Dipropyl Ketone,,,,15.8,5.7,4.9,,,,140.8,ketone,,0.8,1,hansen_a1,,
Dipropylene Glycol,,,,16.5,10.6,17.7,,,,130.9,alcohol,,0.8,1,hansen_a1,,
Dipropylene Glycol Methyl Ether,,,,15.5,5.7,11.2,,,,157.4,alcohol,,0.8,1,hansen_a1,,
Dipropylene Glycol Mono n-Butyl Ether 1-(2-Butoxy-1-methyl-,,,,15.7,6.5,10.0,,,,211.2,alcohol,,0.8,1,hansen_a1,,
Dipropylene Glycol Mono n-Prop yl,,,,15.6,6.1,11.0,,,,185.6,alcohol,,0.8,1,hansen_a1,,
Dipropylene Glycol Monomethyl Ether,,,,16.3,4.9,8.0,,,,195.7,alcohol,,0.8,1,hansen_a1,,
Ditridecyl Phthalate,,,,16.6,5.4,1.9,,,,558.3,ester,,0.8,1,hansen_a1,,
Divinyl Sulfid,,,,16.5,4.6,5.6,,,,93.6,other,,0.8,1,hansen_a1,,
Dodecane,,,,16.0,0.0,0.0,,,,228.6,hydrocarbon,,0.8,1,hansen_a1,,
Dodecanol,,,,16.0,4.0,9.3,,,,224.5,alcohol,,0.8,1,hansen_a1,,
Dopamine,,,,18.2,10.3,19.5,,,,183.0,amine,,0.8,1,hansen_a1,,
Ecstasy,,,,18.0,5.1,6.1,,,,202.9,other,,0.8,1,hansen_a1,,
Eicosane,,,,16.5,0.0,0.0,,,,359.8,other,,0.8,1,hansen_a1,,
Epichlorohydrin,,,,18.9,7.6,6.6,,,,78.4,halogenated,,0.8,1,hansen_a1,,
Epsilon-Caprolactam,,,,19.4,13.8,3.9,,,,110.7,amide,,0.8,1,hansen_a1,,
Ethanesulfonylchloride,,,,17.7,14.9,6.8,,,,94.7,halogenated,,0.8,1,hansen_a1,,
Ethanethiol (Ethyl Mercaptan),,,,15.7,6.5,7.1,,,,74.3,sulfur compound,,0.8,1,hansen_a1,,
Ethanol,,,,15.8,8.8,19.4,,,,58.5,alcohol,,0.8,1,hansen_a1,,
Ethanolamine,,,,17.0,15.5,21.2,,,,59.8,alcohol,,0.8,1,hansen_a1,,
Ethanolamine/Acetic Acid,,,,17.2,20.3,18.4,,,,,alcohol,,0.8,1,hansen_a1,,
Ethoxyethyl Propionate,,,,16.2,3.3,8.8,,,,155.5,ester,,0.8,1,hansen_a1,,
Ethyl Acetate,,,,15.8,5.3,7.2,,,,98.5,ester,,0.8,1,hansen_a1,,
Ethyl Aceto Acetate (Keto),,,,16.5,10.8,8.3,,,,125.6,ester,,0.8,1,hansen_a1,,
Ethyl Acetylene,,,,15.1,3.4,5.0,,,,81.5,other,,0.8,1,hansen_a1,,
Ethyl Acrylate,,,,15.5,7.1,5.5,,,,108.8,ester,,0.8,1,hansen_a1,,
Ethyl Amine,,,,15.0,5.6,10.7,,,,65.6,amine,,0.8,1,hansen_a1,,
Ethyl Amyl Ketone,,,,16.2,4.5,4.1,,,,156.0,ketone,,0.8,1,hansen_a1,,
Ethyl Benzene,,,,17.8,0.6,1.4,,,,123.1,aromatic,,0.8,1,hansen_a1,,
Ethyl Benzoate,,,,17.9,6.2,6.0,,,,144.3,ester,,0.8,1,hansen_a1,,
Ethyl Bromide,,,,16.5,8.4,2.3,,,,74.6,halogenated,,0.8,1,hansen_a1,,
Ethyl Butyl K etone,,,,16.2,5.0,4.1,,,,139.0,other,,0.8,1,hansen_a1,,
Ethyl Butyrate,,,,15.5,5.6,5.0,,,,132.9,ester,,0.8,1,hansen_a1,,
Ethyl Caproate,,,,15.5,3.2,5.9,,,,149.6,other,,0.8,1,hansen_a1,,
Ethyl Carbamate,,,,16.8,10.1,13.0,,,,91.2,other,,0.8,1,hansen_a1,,
Ethyl Carbylamine,,,,15.6,15.2,5.8,,,,74.4,amine,,0.8,1,hansen_a1,,
Ethyl Chloride,,,,15.7,6.1,2.9,,,,70.0,halogenated,,0.8,1,hansen_a1,,
Ethyl Chloroformate,,,,15.5,10.0,6.7,,,,95.6,ester,,0.8,1,hansen_a1,,
Ethyl Cinnamate,,,,18.4,8.2,4.1,,,,166.8,other,,0.8,1,hansen_a1,,
Ethyl Cyanoacetate,,,,16.7,7.9,8.3,,,,107.1,ester,,0.8,1,hansen_a1,,
Ethyl Cyanoacrylate,,,,15.2,10.3,9.0,,,,117.1,ester,,0.8,1,hansen_a1,,
Ethyl Ethynylether,,,,15.4,7.9,5.9,,,,87.6,ether,,0.8,1,hansen_a1,,
Ethyl Formate,,,,15.5,8.4,8.4,,,,80.2,ester,,0.8,1,hansen_a1,,
Ethyl Hypochlorite,,,,15.7,8.6,6.5,,,,79.5,halogenated,,0.8,1,hansen_a1,,
Ethyl Iodide,,,,17.3,7.9,7.2,,,,81.2,other,,0.8,1,hansen_a1,,
Ethyl Isocyanate,,,,15.4,12.0,2.5,,,,78.7,other,,0.8,1,hansen_a1,,
Ethyl Isopropenyl Ether,,,,14.8,3.5,5.1,,,,113.3,ether,,0.8,1,hansen_a1,,
Ethyl Isothiocyanate,,,,17.2,14.7,9.0,,,,87.1,other,,0.8,1,hansen_a1,,
Ethyl Lactate,,,,16.0,7.6,12.5,,,,115.0,ester,,0.8,1,hansen_a1,,
Ethyl Methacrylate,,,,15.8,7.2,7.5,,,,125.8,ester,,0.8,1,hansen_a1,,
Ethyl Methyl Sulfid,,,,17.1,4.8,2.5,,,,91.2,other,,0.8,1,hansen_a1,,
Ethyl Oleate,,,,14.5,3.8,3.7,,,,357.3,other,,0.8,1,hansen_a1,,
Ethyl Propionate,,,,15.5,6.1,4.9,,,,115.5,ester,,0.8,1,hansen_a1,,
Ethyl Thiocyanate,,,,15.4,13.4,5.4,,,,87.1,other,,0.8,1,hansen_a1,,
Ethyl Vinylether,,,,14.9,4.9,5.6,,,,94.9,ether,,0.8,1,hansen_a1,,
Ethyl Vinylketone,,,,15.8,11.3,4.5,,,,99.3,ketone,,0.8,1,hansen_a1,,
Ethyl-1-Propynylether,,,,15.9,6.4,5.4,,,,101.6,ether,,0.8,1,hansen_a1,,
Ethylene,,,,15.0,2.0,3.8,,,,63.0,other,,0.8,1,hansen_a1,,
Ethylene Carbonate,,,,19.4,21.7,5.1,,,,66.0,ester,,0.8,1,hansen_a1,,
Ethylene Chlorohydrin,,,,16.9,8.8,17.2,,,,67.3,halogenated,,0.8,1,hansen_a1,,
Ethylene Cyanohydrin,,,,17.2,18.8,17.6,,,,68.3,other,,0.8,1,hansen_a1,,
Ethylene Dibromide,,,,19.2,3.5,8.6,,,,87.0,halogenated,,0.8,1,hansen_a1,,
Ethylene Dichloride,,,,19.0,7.4,4.1,,,,79.4,halogenated,,0.8,1,hansen_a1,,
Ethylene Dinitrate,,,,16.2,13.0,4.5,,,,101.7,other,,0.8,1,hansen_a1,,
Ethylene Glycol,,,,17.0,11.0,26.0,,,,55.8,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Butyl Ether Acetate,,,,15.3,4.5,8.8,,,,171.2,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Butyl Ethyl Ether,,,,15.3,4.9,4.6,,,,175.5,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Butyl Methyl Ether,,,,15.5,5.2,4.9,,,,157.2,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Di-t-Butyl Ether,,,,14.7,4.1,8.2,,,,210.0,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Diacetate,,,,16.2,4.7,9.8,,,,132.8,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Dib utyl Ether,,,,15.7,4.5,4.2,,,,209.5,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Dieth yl Ether,,,,15.4,5.4,5.2,,,,141.6,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Dimeth yl Ether,,,,15.4,6.3,6.0,,,,103.9,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Methyl t-Butyl,,,,15.3,5.1,8.2,,,,157.4,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Mono n-He xyl Ether,,,,16.0,5.0,11.4,,,,164.5,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Mono n-Prop yl Ether,,,,16.1,8.7,13.5,,,,114.1,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Mono-2-Ethyl Hexyl,,,,16.0,4.1,10.5,,,,194.7,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Mono-t-Butyl Ether,,,,15.3,6.1,10.8,,,,131.0,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monob utyl Ether,,,,16.0,5.1,12.3,,,,131.6,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monobenzyl Ether,,,,17.8,5.9,12.2,,,,143.0,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monoeth yl Ether,,,,15.9,5.1,9.3,,,,147.7,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monoeth yl Ether,,,,16.2,9.2,14.3,,,,97.8,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monoeth yl Ether,,,,15.9,4.7,10.6,,,,136.1,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monoisob utyl Ether,,,,15.2,4.9,9.6,,,,132.5,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monoisoprop yl Ether,,,,16.0,8.2,13.1,,,,115.8,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monometh yl Ether,,,,16.2,9.2,16.4,,,,79.1,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monometh yl Ether,,,,15.9,5.5,11.6,,,,121.6,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Monophen yl Ether,,,,17.0,7.2,12.3,,,,125.3,alcohol,,0.8,1,hansen_a1,,
Ethylene Glycol Sulfit,,,,20.0,15.9,5.1,,,,75.1,alcohol,,0.8,1,hansen_a1,,
Ethylene Methyl Sulfonate,,,,16.9,9.3,9.6,,,,97.9,other,,0.8,1,hansen_a1,,
Ethylene Oxide,,,,15.6,10.0,11.0,,,,49.9,other,,0.8,1,hansen_a1,,
Ethylene Sulfid,,,,19.3,9.0,6.5,,,,59.5,other,,0.8,1,hansen_a1,,
Ethylenediamine,,,,16.6,8.8,17.0,,,,67.3,amine,,0.8,1,hansen_a1,,
Ethyleneimine,,,,18.6,9.8,7.7,,,,51.8,other,,0.8,1,hansen_a1,,
Ethylidene Acetone,,,,16.2,12.1,4.5,,,,99.0,ketone,,0.8,1,hansen_a1,,
Ethynyl Methyl Ether,,,,15.8,8.1,6.5,,,,70.1,ether,,0.8,1,hansen_a1,,
Ethynyl Propyl Ether,,,,15.4,3.8,5.4,,,,104.1,ether,,0.8,1,hansen_a1,,
Eugenol,,,,19.0,7.5,13.0,,,,154.0,other,,0.8,1,hansen_a1,,
Fenchene(Alfa),,,,16.9,1.5,3.1,,,,157.3,other,,0.8,1,hansen_a1,,
Ferulic Acid,,,,19.0,6.6,15.1,,,,155.5,acid,,0.8,1,hansen_a1,,
Fluorene,,,,20.0,1.7,1.7,,,,138.2,aromatic,,0.8,1,hansen_a1,,
Fluorobenzene,,,,18.7,6.1,2.0,,,,94.7,halogenated,,0.8,1,hansen_a1,,
Fluoroethylene,,,,15.2,7.0,1.0,,,,57.5,halogenated,,0.8,1,hansen_a1,,
Fluoromethane,,,,13.4,10.6,9.5,,,,40.7,halogenated,,0.8,1,hansen_a1,,
Fluoroprene,,,,14.2,5.8,1.0,,,,85.5,halogenated,,0.8,1,hansen_a1,,
Formaldehyde,,,,12.8,14.4,15.4,,,,36.8,aldehyde,,0.8,1,hansen_a1,,
Formamide,,,,17.2,26.2,19.0,,,,39.8,amide,,0.8,1,hansen_a1,,
Formic Acid,,,,14.3,11.9,16.6,,,,37.8,acid,,0.8,1,hansen_a1,,
Formyl Fluoride,,,,15.0,10.1,8.6,,,,56.5,other,,0.8,1,hansen_a1,,
Fumaronitrile,,,,16.7,13.6,7.8,,,,83.0,nitrile,,0.8,1,hansen_a1,,
Furan,,,,17.8,1.8,5.3,,,,72.5,ether,,0.8,1,hansen_a1,,
Furfural,,,,18.6,14.9,5.1,,,,83.2,heterocyclic,,0.8,1,hansen_a1,,
Furfuryl Alcohol,,,,17.4,7.6,15.1,,,,86.5,alcohol,,0.8,1,hansen_a1,,
Gamma-Butyrolactone,,,,19.0,16.6,7.4,,,,76.8,ester,,0.8,1,hansen_a1,,
Gamma-Thiobutyrolactone,,,,19.0,6.9,6.2,,,,86.6,ester,,0.8,1,hansen_a1,,
Glycerol,,,,17.4,12.1,29.3,,,,73.3,alcohol,,0.8,1,hansen_a1,,
Glycerol Diacetate (Isomer Mix),,,,16.4,8.9,14.2,,,,149.4,alcohol,,0.8,1,hansen_a1,,
Glycidaldehyde,,,,17.5,13.4,9.8,,,,63.2,aldehyde,,0.8,1,hansen_a1,,
Glycidol,,,,18.2,9.0,17.9,,,,66.5,other,,0.8,1,hansen_a1,,
Glycidyl Methacrylate,,,,16.3,8.5,5.7,,,,136.4,ester,,0.8,1,hansen_a1,,
Glyoxal (Ethandial),,,,15.0,17.0,13.3,,,,50.9,other,,0.8,1,hansen_a1,,
Heptane,,,,15.3,0.0,0.0,,,,147.4,hydrocarbon,,0.8,1,hansen_a1,,
Hexachloroacetone,,,,18.3,0.0,0.0,,,,151.9,ketone,,0.8,1,hansen_a1,,
Hexachloroacetone,,,,18.3,6.6,6.4,,,,151.9,ketone,,0.8,1,hansen_a1,,
Hexachlorobenzene (Lindane),,,,21.9,2.1,0.0,,,,139.3,halogenated,,0.8,1,hansen_a1,,
Hexachloroethane,,,,22.0,4.7,0.0,,,,113.2,halogenated,,0.8,1,hansen_a1,,
Hexadecane,,,,16.3,0.0,0.0,,,,294.1,hydrocarbon,,0.8,1,hansen_a1,,
Hexafluo o Isopropanol,,,,17.2,4.5,14.7,,,,105.3,alcohol,,0.8,1,hansen_a1,,
Hexafluo ohexanol,,,,15.1,4.4,9.9,,,,123.3,alcohol,,0.8,1,hansen_a1,,
"Hexafluoro 1,3-Butadien",,,,13.8,0.0,0.0,,,,104.3,fluorinated,,0.8,1,hansen_a1,,
Hexafluorobenzen,,,,16.9,0.0,0.0,,,,115.8,fluorinated,,0.8,1,hansen_a1,,
Hexamethyl Benzene,,,,19.2,1.6,0.0,,,,152.7,aromatic,,0.8,1,hansen_a1,,
Hexamethylenetetramine,,,,19.4,11.6,13.8,,,,105.3,amine,,0.8,1,hansen_a1,,
Hexamethylphosphoramide,,,,18.5,8.6,11.3,,,,175.7,other,,0.8,1,hansen_a1,,
Hexanal,,,,15.8,8.5,5.4,,,,120.2,other,,0.8,1,hansen_a1,,
Hexanoic Acid,,,,15.0,4.1,9.4,,,,125.9,acid,,0.8,1,hansen_a1,,
Hexyl Acetate,,,,15.8,2.9,5.9,,,,165.0,ester,,0.8,1,hansen_a1,,
Hexylene Glycol,,,,15.7,8.4,17.8,,,,123.0,alcohol,,0.8,1,hansen_a1,,
Hexylene Glycol Diacetate,,,,15.3,4.5,7.2,,,,204.3,alcohol,,0.8,1,hansen_a1,,
Hydrazine,,,,14.2,8.3,8.9,,,,32.1,other,,0.8,1,hansen_a1,,
Hydrogen Cyanide,,,,12.3,17.6,9.0,,,,39.3,nitrile,,0.8,1,hansen_a1,,
Hydrogen Peroxide,,,,15.5,12.2,42.7,,,,23.2,other,,0.8,1,hansen_a1,,
Hydrogen Sulfide,,,,17.9,6.0,10.2,,,,36.1,sulfur compound,,0.8,1,hansen_a1,,
Hydroxyethyl Acrylate,,,,16.0,13.2,13.4,,,,114.9,ester,,0.8,1,hansen_a1,,
Indene,,,,18.7,2.6,9.0,,,,116.5,aromatic,,0.8,1,hansen_a1,,
Indole,,,,19.8,7.5,6.5,,,,110.1,heterocyclic,,0.8,1,hansen_a1,,
Iodobenzene,,,,19.5,6.0,6.1,,,,114.4,halogenated,,0.8,1,hansen_a1,,
Iodoform,,,,20.2,3.6,10.6,,,,98.2,halogenated,,0.8,1,hansen_a1,,
Iodoprene,,,,17.2,2.5,6.2,,,,104.2,halogenated,,0.8,1,hansen_a1,,
Isoamyl Acetate,,,,15.3,3.1,7.0,,,,148.8,ester,,0.8,1,hansen_a1,,
Isoamyl Alcohol (3-Methyl-1-Butanol),,,,15.8,5.2,13.3,,,,109.4,alcohol,,0.8,1,hansen_a1,,
Isoamyl Propionate,,,,15.7,5.2,5.6,,,,165.7,ester,,0.8,1,hansen_a1,,
Isobutyl Acetate,,,,15.1,3.7,6.3,,,,133.5,ester,,0.8,1,hansen_a1,,
Isobutyl Acrylate,,,,15.5,6.2,5.0,,,,145.0,ester,,0.8,1,hansen_a1,,
Isobutyl Alcohol,,,,15.1,5.7,15.9,,,,92.8,alcohol,,0.8,1,hansen_a1,,
Isobutyl Formate,,,,15.5,6.5,6.7,,,,117.4,ester,,0.8,1,hansen_a1,,
Isobutyl Isobutyrate,,,,15.1,2.9,5.9,,,,163.0,ester,,0.8,1,hansen_a1,,
Isobutyl Sulfoxide,,,,16.3,10.5,6.1,,,,195.0,sulfoxide,,0.8,1,hansen_a1,,
Isobutylene,,,,14.5,2.0,1.5,,,,89.4,other,,0.8,1,hansen_a1,,
Isobutyleneoxide,,,,16.1,4.8,5.8,,,,90.0,other,,0.8,1,hansen_a1,,
Isobutyric Acid,,,,16.5,5.4,11.1,,,,93.4,acid,,0.8,1,hansen_a1,,
Isocyanic Acid,,,,15.8,10.5,13.6,,,,37.7,acid,,0.8,1,hansen_a1,,
Isooctyl Alcohol,,,,14.4,7.3,12.9,,,,156.6,alcohol,,0.8,1,hansen_a1,,
Isopentane,,,,13.7,0.0,0.0,,,,117.4,hydrocarbon,,0.8,1,hansen_a1,,
Isophorone,,,,16.6,8.2,7.4,,,,150.5,ketone,,0.8,1,hansen_a1,,
"Isoprene (2-Methyl-1,3-Butadiene)",,,,14.7,1.4,4.1,,,,100.9,other,,0.8,1,hansen_a1,,
Isopropyl Acetate,,,,14.9,4.5,8.2,,,,117.1,ester,,0.8,1,hansen_a1,,
Isopropyl Amine (2-Propan Amine),,,,14.8,4.4,6.6,,,,86.8,amine,,0.8,1,hansen_a1,,
Isopropyl Benzene (Cumene),,,,18.1,1.2,1.2,,,,139.1,aromatic,,0.8,1,hansen_a1,,
Isopropyl Chloride (2-Chloro Propane),,,,15.9,8.3,2.1,,,,91.7,halogenated,,0.8,1,hansen_a1,,
Isopropyl Ether,,,,13.7,3.9,2.3,,,,140.9,ether,,0.8,1,hansen_a1,,
Isopropyl Palmitate,,,,14.3,3.9,3.7,,,,330.0,other,,0.8,1,hansen_a1,,
Isovaleraldehyde,,,,14.7,9.5,5.0,,,,106.0,aldehyde,,0.8,1,hansen_a1,,
Isovaleric Acid,,,,16.4,4.1,10.7,,,,111.0,acid,,0.8,1,hansen_a1,,
Isoxazole,,,,18.8,13.4,11.2,,,,64.1,heterocyclic,,0.8,1,hansen_a1,,
Ketene,,,,15.4,7.3,5.8,,,,53.0,other,,0.8,1,hansen_a1,,
L-Menthol,,,,16.6,4.7,10.6,,,,175.6,alcohol,,0.8,1,hansen_a1,,
L-Menthone,,,,17.0,8.1,4.4,,,,172.3,other,,0.8,1,hansen_a1,,
